,stn,clade,sum,lat,lon
75,GP17-OCE_02_14,Acaryochloris,5.13583919826518e-06,-52.312,-146.4033
76,GP17-OCE_02_16,Acaryochloris,2.68225707276461e-06,-54.9995,-145.6559
77,GP17-OCE_02_18,Acaryochloris,5.39171322120995e-05,-56.1052,-145.3377
78,GP17-OCE_02_20,Acaryochloris,3.475156771174894e-05,-57.6014,-144.8581
79,GP17-OCE_02_22,Acaryochloris,3.471064179477471e-05,-59.9971,-143.9992
80,GP17-OCE_02_25,Acaryochloris,9.45539834057007e-06,-66.9998,-134.9994
81,GP17-OCE_02_27,Acaryochloris,3.911033354341111e-05,-67.0003,-115.0079
82,GP17-OCE_02_29,Acaryochloris,1.853173799521112e-05,-66.9988,-100.001
83,GP17-OCE_02_32,Acaryochloris,0.0,-59.9984,-82.4956
84,GP17-OCE_02_33,Acaryochloris,4.93121831327762e-05,-57.0001,-78.9996
85,GP17-OCE_02_35,Acaryochloris,5.242006762110897e-05,-54.3512,-76.5493
86,GP17-OCE_02_37,Acaryochloris,0.0002980097588006625,-53.4991,-75.751
87,GP17-OCE_02_38,Acaryochloris,0.00020838832705928845,-52.7019,-75.0972
88,GP15_02_1,Aciduliprofundum,0.0,56.05909,-156.96154
89,GP15_02_3,Aciduliprofundum,3.97573993024155e-05,55.08013,-155.72003
90,GP15_02_4,Aciduliprofundum,3.94523225907655e-05,55.07994,-155.72033
91,GP15_02_5,Aciduliprofundum,1.92691921718778e-05,53.68004,-153.79988
92,GP15_02_6,Aciduliprofundum,1.96389942619538e-05,52.00014,-151.99978
93,GP15_02_8,Aciduliprofundum,0.0,47.00009,-151.99986
94,GP15_02_9,Aciduliprofundum,0.0,44.50019,-151.99984
95,GP15_02_10,Aciduliprofundum,0.0,41.99998,-151.99985
96,GP15_02_12,Aciduliprofundum,0.0,37.00007,-152.00017
97,GP15_02_14,Aciduliprofundum,0.0,32.00006,-151.99991
98,GP15_02_15,Aciduliprofundum,0.0,29.5003,-152.0005
99,GP15_02_16,Aciduliprofundum,0.0,26.99984,-152.00004
100,GP15_02_18,Aciduliprofundum,0.0,22.00015,-152.00005
101,GP15_02_18-3,Aciduliprofundum,0.0,19.68113,-154.51301
102,GP15_02_19,Aciduliprofundum,0.0,17.49998,-152.00007
103,GP15_02_21,Aciduliprofundum,0.0,11.00013,-152.00001
104,GP15_02_23,Aciduliprofundum,0.0,7.52686,-152.01638
105,GP15_02_25,Aciduliprofundum,0.0,5.01547,-152.0233
106,GP15_02_27,Aciduliprofundum,0.0,2.49982,-152.01363
107,GP15_02_29,Aciduliprofundum,0.0,0.0022,-152.01378
108,GP15_02_31,Aciduliprofundum,0.0,-2.50475,-152.00003
109,GP15_02_33,Aciduliprofundum,0.0,-4.99972,-152.00247
110,GP15_02_35,Aciduliprofundum,0.0,-10.49975,-151.99948
111,GP15_02_37,Aciduliprofundum,0.0,-14.9986,-151.99808
112,GP15_02_39,Aciduliprofundum,0.0,-19.99443,-152.09907
113,GP17-OCE_02_1,Aciduliprofundum,0.0,-19.9999,-152.0003
114,GP17-OCE_02_3,Aciduliprofundum,0.0,-24.9996,-151.25
115,GP17-OCE_02_6,Aciduliprofundum,0.0,-32.5,-150.0012
116,GP17-OCE_02_8,Aciduliprofundum,0.0,-37.5001,-149.2803
117,GP17-OCE_02_10,Aciduliprofundum,0.0,-42.5003,-148.4706
118,GP17-OCE_02_12,Aciduliprofundum,0.0,-47.5,-147.5199
119,GP17-OCE_02_14,Aciduliprofundum,0.0,-52.312,-146.4033
120,GP17-OCE_02_16,Aciduliprofundum,2.0129700698462e-05,-54.9995,-145.6559
121,GP17-OCE_02_18,Aciduliprofundum,0.0,-56.1052,-145.3377
122,GP17-OCE_02_20,Aciduliprofundum,0.0,-57.6014,-144.8581
123,GP17-OCE_02_22,Aciduliprofundum,0.0,-59.9971,-143.9992
124,GP17-OCE_02_25,Aciduliprofundum,0.0,-66.9998,-134.9994
125,GP17-OCE_02_27,Aciduliprofundum,0.0,-67.0003,-115.0079
126,GP17-OCE_02_29,Aciduliprofundum,0.0,-66.9988,-100.001
