,stn,clade,sum,lat,lon
68,GP17-OCE_3_6,Archaea,0.000352949,-32.5,-150.0012
69,GP17-OCE_3_8,Archaea,0.000476449,-37.5001,-149.2803
70,GP17-OCE_3_10,Archaea,0.000118569,-42.5003,-148.4706
71,GP17-OCE_3_12,Archaea,0.000120046,-47.5,-147.5199
72,GP17-OCE_3_14,Archaea,5.13E-05,-52.312,-146.4033
73,GP17-OCE_3_16,Archaea,0.000424571,-54.9995,-145.6559
74,GP17-OCE_3_18,Archaea,0.000501319,-56.1052,-145.3377
75,GP17-OCE_3_20,Archaea,0.000124841,-57.6014,-144.8581
76,GP17-OCE_3_22,Archaea,0.000281066,-59.9971,-143.9992
77,GP17-OCE_3_25,Archaea,0.000230891,-66.9998,-134.9994
78,GP17-OCE_3_27,Archaea,0.000235236,-67.0003,-115.0079
79,GP17-OCE_3_32,Archaea,0.000260585,-59.9984,-82.4956
80,GP17-OCE_3_33,Archaea,0.000385753,-57.0001,-78.9996
81,GP17-OCE_3_35,Archaea,0.000565056,-54.3512,-76.5493
82,GP17-OCE_3_37,Archaea,0.003507318,-53.4991,-75.751
83,GP17-OCE_3_38,Archaea,0.001353561,-52.7019,-75.0972
84,GP15_3_3,Bacteria,0.076608613,55.08013,-155.72003
85,GP15_3_4,Bacteria,0.058150014,55.07994,-155.72033
86,GP15_3_5,Bacteria,0.049349811,53.68004,-153.79988
87,GP15_3_6,Bacteria,0.056225249,52.00014,-151.99978
88,GP15_3_8,Bacteria,0.079854366,47.00009,-151.99986
89,GP15_3_9,Bacteria,0.079336289,44.50019,-151.99984
90,GP15_3_10,Bacteria,0.157078705,41.99998,-151.99985
91,GP15_3_12,Bacteria,0.221942772,37.00007,-152.00017
92,GP15_3_14,Bacteria,0.238338922,32.00006,-151.99991
93,GP15_3_15,Bacteria,0.237083631,29.5003,-152.0005
94,GP15_3_16,Bacteria,0.246400463,26.99984,-152.00004
95,GP15_3_18,Bacteria,0.264317052,22.00015,-152.00005
96,GP15_3_18-3,Bacteria,0.280478547,19.68113,-154.51301
97,GP15_3_19,Bacteria,0.249272423,17.49998,-152.00007
98,GP15_3_21,Bacteria,0.220032829,11.00013,-152.00001
99,GP15_3_23,Bacteria,0.315526291,7.52686,-152.01638
100,GP15_3_25,Bacteria,0.263585262,5.01547,-152.333
101,GP15_3_27,Bacteria,0.143969178,2.49982,-152.01363
102,GP15_3_29,Bacteria,0.09773522,0.032,-152.01378
103,GP15_3_31,Bacteria,0.146873288,-2.50475,-152.00003
104,GP15_3_33,Bacteria,0.187290571,-4.99972,-152.0347
105,GP15_3_35,Bacteria,0.147334828,-10.49975,-151.99948
106,GP15_3_37,Bacteria,0.284824457,-14.9986,-151.99808
107,GP15_3_39,Bacteria,0.281506937,-19.99443,-152.09907
108,GP17-OCE_3_1,Bacteria,0.238565048,-19.9999,-152.0003
109,GP17-OCE_3_3,Bacteria,0.21405734,-24.9996,-151.25
110,GP17-OCE_3_6,Bacteria,0.221687695,-32.5,-150.0012
111,GP17-OCE_3_8,Bacteria,0.060275381,-37.5001,-149.2803
112,GP17-OCE_3_10,Bacteria,0.073040919,-42.5003,-148.4706
113,GP17-OCE_3_12,Bacteria,0.063807955,-47.5,-147.5199
114,GP17-OCE_3_14,Bacteria,0.043938273,-52.312,-146.4033
115,GP17-OCE_3_16,Bacteria,0.134817718,-54.9995,-145.6559
116,GP17-OCE_3_18,Bacteria,0.054970085,-56.1052,-145.3377
117,GP17-OCE_3_20,Bacteria,0.051992898,-57.6014,-144.8581
118,GP17-OCE_3_22,Bacteria,0.03540266,-59.9971,-143.9992
119,GP17-OCE_3_25,Bacteria,0.033695094,-66.9998,-134.9994
120,GP17-OCE_3_27,Bacteria,0.057664056,-67.0003,-115.0079
121,GP17-OCE_3_32,Bacteria,0.093519188,-59.9984,-82.4956
122,GP17-OCE_3_33,Bacteria,0.11177484,-57.0001,-78.9996
123,GP17-OCE_3_35,Bacteria,0.081151791,-54.3512,-76.5493
124,GP17-OCE_3_37,Bacteria,0.036990108,-53.4991,-75.751
125,GP17-OCE_3_38,Bacteria,0.154259047,-52.7019,-75.0972
126,GP15_3_3,Eukaryota,0.812158569,55.08013,-155.72003
127,GP15_3_4,Eukaryota,0.845862903,55.07994,-155.72033
128,GP15_3_5,Eukaryota,0.863289395,53.68004,-153.79988
129,GP15_3_6,Eukaryota,0.860629686,52.00014,-151.99978
130,GP15_3_8,Eukaryota,0.777075344,47.00009,-151.99986
131,GP15_3_9,Eukaryota,0.807388587,44.50019,-151.99984
132,GP15_3_10,Eukaryota,0.734412933,41.99998,-151.99985
133,GP15_3_12,Eukaryota,0.681036798,37.00007,-152.00017
134,GP15_3_14,Eukaryota,0.656309741,32.00006,-151.99991
135,GP15_3_15,Eukaryota,0.642924101,29.5003,-152.0005
136,GP15_3_16,Eukaryota,0.660684653,26.99984,-152.00004
137,GP15_3_18,Eukaryota,0.607510984,22.00015,-152.00005
138,GP15_3_18-3,Eukaryota,0.585397658,19.68113,-154.51301
139,GP15_3_19,Eukaryota,0.62769796,17.49998,-152.00007
140,GP15_3_21,Eukaryota,0.646182861,11.00013,-152.00001
141,GP15_3_23,Eukaryota,0.56122213,7.52686,-152.01638
142,GP15_3_25,Eukaryota,0.625533086,5.01547,-152.333
143,GP15_3_27,Eukaryota,0.746422434,2.49982,-152.01363
144,GP15_3_29,Eukaryota,0.764479439,0.032,-152.01378
145,GP15_3_31,Eukaryota,0.729461588,-2.50475,-152.00003
146,GP15_3_33,Eukaryota,0.695351924,-4.99972,-152.0347
147,GP15_3_35,Eukaryota,0.743818071,-10.49975,-151.99948
148,GP15_3_37,Eukaryota,0.623519091,-14.9986,-151.99808
149,GP15_3_39,Eukaryota,0.612985944,-19.99443,-152.09907
150,GP17-OCE_3_1,Eukaryota,0.628116464,-19.9999,-152.0003
151,GP17-OCE_3_3,Eukaryota,0.640783394,-24.9996,-151.25
152,GP17-OCE_3_6,Eukaryota,0.666807369,-32.5,-150.0012
153,GP17-OCE_3_8,Eukaryota,0.831215181,-37.5001,-149.2803
154,GP17-OCE_3_10,Eukaryota,0.843290612,-42.5003,-148.4706
155,GP17-OCE_3_12,Eukaryota,0.834797225,-47.5,-147.5199
156,GP17-OCE_3_14,Eukaryota,0.876069581,-52.312,-146.4033
157,GP17-OCE_3_16,Eukaryota,0.772826841,-54.9995,-145.6559
158,GP17-OCE_3_18,Eukaryota,0.864640496,-56.1052,-145.3377
159,GP17-OCE_3_20,Eukaryota,0.861288601,-57.6014,-144.8581
160,GP17-OCE_3_22,Eukaryota,0.89948014,-59.9971,-143.9992
161,GP17-OCE_3_25,Eukaryota,0.9010921,-66.9998,-134.9994
162,GP17-OCE_3_27,Eukaryota,0.860845523,-67.0003,-115.0079
163,GP17-OCE_3_32,Eukaryota,0.83392561,-59.9984,-82.4956
164,GP17-OCE_3_33,Eukaryota,0.811285837,-57.0001,-78.9996
165,GP17-OCE_3_35,Eukaryota,0.827021286,-54.3512,-76.5493
166,GP17-OCE_3_37,Eukaryota,0.885041022,-53.4991,-75.751
167,GP17-OCE_3_38,Eukaryota,0.762184281,-52.7019,-75.0972
168,GP15_3_3,MissingFromTaxDict,0.110911519,55.08013,-155.72003
169,GP15_3_4,MissingFromTaxDict,0.095613189,55.07994,-155.72033
170,GP15_3_5,MissingFromTaxDict,0.0869746,53.68004,-153.79988
171,GP15_3_6,MissingFromTaxDict,0.082925675,52.00014,-151.99978
172,GP15_3_8,MissingFromTaxDict,0.142955728,47.00009,-151.99986
173,GP15_3_9,MissingFromTaxDict,0.11319173,44.50019,-151.99984
174,GP15_3_10,MissingFromTaxDict,0.108067135,41.99998,-151.99985
175,GP15_3_12,MissingFromTaxDict,0.096596296,37.00007,-152.00017
176,GP15_3_14,MissingFromTaxDict,0.104089854,32.00006,-151.99991
177,GP15_3_15,MissingFromTaxDict,0.119416683,29.5003,-152.0005
178,GP15_3_16,MissingFromTaxDict,0.092435777,26.99984,-152.00004
179,GP15_3_18,MissingFromTaxDict,0.127334632,22.00015,-152.00005
180,GP15_3_18-3,MissingFromTaxDict,0.132847563,19.68113,-154.51301
181,GP15_3_19,MissingFromTaxDict,0.121018417,17.49998,-152.00007
182,GP15_3_21,MissingFromTaxDict,0.132986271,11.00013,-152.00001
183,GP15_3_23,MissingFromTaxDict,0.121360961,7.52686,-152.01638
184,GP15_3_25,MissingFromTaxDict,0.110065529,5.01547,-152.333
185,GP15_3_27,MissingFromTaxDict,0.109332176,2.49982,-152.01363
186,GP15_3_29,MissingFromTaxDict,0.137693047,0.032,-152.01378
187,GP15_3_31,MissingFromTaxDict,0.123307105,-2.50475,-152.00003
188,GP15_3_33,MissingFromTaxDict,0.116328235,-4.99972,-152.0347
189,GP15_3_35,MissingFromTaxDict,0.108480636,-10.49975,-151.99948
190,GP15_3_37,MissingFromTaxDict,0.090042931,-14.9986,-151.99808
191,GP15_3_39,MissingFromTaxDict,0.102286692,-19.99443,-152.09907
192,GP17-OCE_3_1,MissingFromTaxDict,0.128738115,-19.9999,-152.0003
193,GP17-OCE_3_3,MissingFromTaxDict,0.143019819,-24.9996,-151.25
194,GP17-OCE_3_6,MissingFromTaxDict,0.11112347,-32.5,-150.0012
195,GP17-OCE_3_8,MissingFromTaxDict,0.108032989,-37.5001,-149.2803
196,GP17-OCE_3_10,MissingFromTaxDict,0.083294721,-42.5003,-148.4706
197,GP17-OCE_3_12,MissingFromTaxDict,0.101250254,-47.5,-147.5199
198,GP17-OCE_3_14,MissingFromTaxDict,0.079928283,-52.312,-146.4033
199,GP17-OCE_3_16,MissingFromTaxDict,0.091700719,-54.9995,-145.6559
200,GP17-OCE_3_18,MissingFromTaxDict,0.0798881,-56.1052,-145.3377
201,GP17-OCE_3_20,MissingFromTaxDict,0.08659366,-57.6014,-144.8581
202,GP17-OCE_3_22,MissingFromTaxDict,0.064836133,-59.9971,-143.9992
203,GP17-OCE_3_25,MissingFromTaxDict,0.064981915,-66.9998,-134.9994
204,GP17-OCE_3_27,MissingFromTaxDict,0.081255184,-67.0003,-115.0079
205,GP17-OCE_3_32,MissingFromTaxDict,0.072154851,-59.9984,-82.4956
206,GP17-OCE_3_33,MissingFromTaxDict,0.076358847,-57.0001,-78.9996
207,GP17-OCE_3_35,MissingFromTaxDict,0.091187418,-54.3512,-76.5493
208,GP17-OCE_3_37,MissingFromTaxDict,0.074461552,-53.4991,-75.751
209,GP17-OCE_3_38,MissingFromTaxDict,0.082177542,-52.7019,-75.0972
