,stn,cog,sum,lat,lon
1757,GP17-OCE_3_25,DO,0.0002048499668170746,-66.9998,-134.9994
1758,GP17-OCE_3_27,DO,5.144204809222679e-06,-67.0003,-115.0079
1759,GP17-OCE_3_32,DO,0.0,-59.9984,-82.4956
1760,GP17-OCE_3_33,DO,0.0,-57.0001,-78.9996
1761,GP17-OCE_3_35,DO,1.5150242101363107e-05,-54.3512,-76.5493
1762,GP17-OCE_3_37,DO,2.849495737749918e-05,-53.4991,-75.751
1763,GP17-OCE_3_38,DO,2.3850910937089348e-05,-52.7019,-75.0972
1764,GP15_3_3,DT,4.479018904676534e-05,55.08013,-155.72003
1765,GP15_3_4,DT,4.70272418611093e-05,55.07994,-155.72033
1766,GP15_3_5,DT,9.797044949701383e-05,53.68004,-153.79988
1767,GP15_3_6,DT,5.302944625269464e-05,52.00014,-151.99978
1768,GP15_3_8,DT,6.952499898301741e-05,47.00009,-151.99986
1769,GP15_3_9,DT,5.904771266931177e-05,44.50019,-151.99984
1770,GP15_3_10,DT,8.688288041051428e-05,41.99998,-151.99985
1771,GP15_3_12,DT,0.00014332010636062265,37.00007,-152.00017
1772,GP15_3_14,DT,0.00018524790164701062,32.00006,-151.99991
1773,GP15_3_15,DT,9.028341146311646e-05,29.5003,-152.0005
1774,GP15_3_16,DT,0.0001267301615111052,26.99984,-152.00004
1775,GP15_3_18,DT,0.0001116551211419,22.00015,-152.00005
1776,GP15_3_18-3,DT,4.384656304402017e-05,19.68113,-154.51301
1777,GP15_3_19,DT,4.340421749601064e-05,17.49998,-152.00007
1778,GP15_3_21,DT,1.649485712325382e-05,11.00013,-152.00001
1779,GP15_3_23,DT,4.397847565315213e-05,7.52686,-152.01638
1780,GP15_3_25,DT,3.973000502467554e-05,5.01547,-152.333
1781,GP15_3_27,DT,7.977904696567835e-05,2.49982,-152.01363
1782,GP15_3_29,DT,5.85187505129102e-05,0.032,-152.01378
1783,GP15_3_31,DT,0.00011799722783446595,-2.50475,-152.00003
1784,GP15_3_33,DT,4.959608463452073e-05,-4.99972,-152.0347
1785,GP15_3_35,DT,0.0003641161832019662,-10.49975,-151.99948
1786,GP15_3_37,DT,8.14251608767638e-05,-14.9986,-151.99808
1787,GP15_3_39,DT,0.00013587083587729513,-19.99443,-152.09907
1788,GP17-OCE_3_1,DT,0.00013423758769397716,-19.9999,-152.0003
1789,GP17-OCE_3_3,DT,0.00011134867844299755,-24.9996,-151.25
1790,GP17-OCE_3_6,DT,6.281326124322766e-05,-32.5,-150.0012
1791,GP17-OCE_3_8,DT,8.78418202038602e-05,-37.5001,-149.2803
1792,GP17-OCE_3_10,DT,3.3666150678029e-05,-42.5003,-148.4706
1793,GP17-OCE_3_12,DT,7.84076270945848e-05,-47.5,-147.5199
1794,GP17-OCE_3_14,DT,0.00010924156651683467,-52.312,-146.4033
1795,GP17-OCE_3_16,DT,3.080330725815369e-05,-54.9995,-145.6559
1796,GP17-OCE_3_18,DT,4.127512447699162e-05,-56.1052,-145.3377
1797,GP17-OCE_3_20,DT,9.715724562318849e-05,-57.6014,-144.8581
1798,GP17-OCE_3_22,DT,6.87580615211089e-05,-59.9971,-143.9992
1799,GP17-OCE_3_25,DT,7.206869720352419e-05,-66.9998,-134.9994
1800,GP17-OCE_3_27,DT,8.001992420352048e-05,-67.0003,-115.0079
1801,GP17-OCE_3_32,DT,6.0221472272058874e-05,-59.9984,-82.4956
1802,GP17-OCE_3_33,DT,9.093045728201247e-05,-57.0001,-78.9996
1803,GP17-OCE_3_35,DT,7.705471805768852e-05,-54.3512,-76.5493
1804,GP17-OCE_3_37,DT,9.518409268969056e-05,-53.4991,-75.751
1805,GP17-OCE_3_38,DT,2.2434032095734235e-05,-52.7019,-75.0972
1806,GP15_3_3,DTZ,0.008772164507462904,55.08013,-155.72003
1807,GP15_3_4,DTZ,0.0068002130403446315,55.07994,-155.72033
1808,GP15_3_5,DTZ,0.0070269078795473575,53.68004,-153.79988
1809,GP15_3_6,DTZ,0.007503759681349436,52.00014,-151.99978
1810,GP15_3_8,DTZ,0.018191843009000723,47.00009,-151.99986
1811,GP15_3_9,DTZ,0.010686888280338931,44.50019,-151.99984
1812,GP15_3_10,DTZ,0.009303391389836345,41.99998,-151.99985
1813,GP15_3_12,DTZ,0.006654774612595957,37.00007,-152.00017
1814,GP15_3_14,DTZ,0.007041957279962998,32.00006,-151.99991
1815,GP15_3_15,DTZ,0.005446676562574608,29.5003,-152.0005
1816,GP15_3_16,DTZ,0.003525830115901978,26.99984,-152.00004
1817,GP15_3_18,DTZ,0.009108489026844968,22.00015,-152.00005
1818,GP15_3_18-3,DTZ,0.008123085110942436,19.68113,-154.51301
1819,GP15_3_19,DTZ,0.007948520865427435,17.49998,-152.00007
1820,GP15_3_21,DTZ,0.00802392367940625,11.00013,-152.00001
1821,GP15_3_23,DTZ,0.00698549491835989,7.52686,-152.01638
1822,GP15_3_25,DTZ,0.0076749449637120055,5.01547,-152.333
1823,GP15_3_27,DTZ,0.012627911430283384,2.49982,-152.01363
1824,GP15_3_29,DTZ,0.00921590409563209,0.032,-152.01378
1825,GP15_3_31,DTZ,0.006393434247059563,-2.50475,-152.00003
1826,GP15_3_33,DTZ,0.007086007926067806,-4.99972,-152.0347
1827,GP15_3_35,DTZ,0.00506505617491324,-10.49975,-151.99948
1828,GP15_3_37,DTZ,0.006485648342488349,-14.9986,-151.99808
1829,GP15_3_39,DTZ,0.007423237991544927,-19.99443,-152.09907
1830,GP17-OCE_3_1,DTZ,0.009057127031006355,-19.9999,-152.0003
1831,GP17-OCE_3_3,DTZ,0.006581405787393016,-24.9996,-151.25
1832,GP17-OCE_3_6,DTZ,0.00997605884456987,-32.5,-150.0012
1833,GP17-OCE_3_8,DTZ,0.009991594250002896,-37.5001,-149.2803
1834,GP17-OCE_3_10,DTZ,0.0073686734795984175,-42.5003,-148.4706
1835,GP17-OCE_3_12,DTZ,0.007883379257949772,-47.5,-147.5199
1836,GP17-OCE_3_14,DTZ,0.004182255557326421,-52.312,-146.4033
1837,GP17-OCE_3_16,DTZ,0.006168733999540731,-54.9995,-145.6559
1838,GP17-OCE_3_18,DTZ,0.005560724342455433,-56.1052,-145.3377
1839,GP17-OCE_3_20,DTZ,0.003566972309142832,-57.6014,-144.8581
1840,GP17-OCE_3_22,DTZ,0.003763300182163081,-59.9971,-143.9992
1841,GP17-OCE_3_25,DTZ,0.0028513130973801715,-66.9998,-134.9994
1842,GP17-OCE_3_27,DTZ,0.006049799591757245,-67.0003,-115.0079
1843,GP17-OCE_3_32,DTZ,0.006381165185779163,-59.9984,-82.4956
1844,GP17-OCE_3_33,DTZ,0.008915413395127985,-57.0001,-78.9996
1845,GP17-OCE_3_35,DTZ,0.010490408117832146,-54.3512,-76.5493
1846,GP17-OCE_3_37,DTZ,0.005773553795670293,-53.4991,-75.751
1847,GP17-OCE_3_38,DTZ,0.005115624125310648,-52.7019,-75.0972
1848,GP15_3_3,DU,0.0,55.08013,-155.72003
1849,GP15_3_4,DU,0.0,55.07994,-155.72033
1850,GP15_3_5,DU,0.0,53.68004,-153.79988
1851,GP15_3_6,DU,0.0,52.00014,-151.99978
1852,GP15_3_8,DU,0.0,47.00009,-151.99986
1853,GP15_3_9,DU,0.0,44.50019,-151.99984
1854,GP15_3_10,DU,0.000280104984723668,41.99998,-151.99985
1855,GP15_3_12,DU,0.00020913631227908585,37.00007,-152.00017
1856,GP15_3_14,DU,0.0001268276024067049,32.00006,-151.99991
1857,GP15_3_15,DU,3.632591341680886e-05,29.5003,-152.0005
1858,GP15_3_16,DU,9.340513969596484e-05,26.99984,-152.00004
1859,GP15_3_18,DU,0.0,22.00015,-152.00005
1860,GP15_3_18-3,DU,1.925536895583954e-05,19.68113,-154.51301
1861,GP15_3_19,DU,7.624444554854777e-05,17.49998,-152.00007
1862,GP15_3_21,DU,0.0014840789506171,11.00013,-152.00001
1863,GP15_3_23,DU,0.0005996440098997478,7.52686,-152.01638
1864,GP15_3_25,DU,0.00043094654984696535,5.01547,-152.333
1865,GP15_3_27,DU,0.0013402707111847042,2.49982,-152.01363
1866,GP15_3_29,DU,0.00032591509918141457,0.032,-152.01378
1867,GP15_3_31,DU,0.000236800269148,-2.50475,-152.00003
1868,GP15_3_33,DU,0.00015041679687676057,-4.99972,-152.0347
1869,GP15_3_35,DU,3.262138725422146e-05,-10.49975,-151.99948
1870,GP15_3_37,DU,0.00043964027715982513,-14.9986,-151.99808
1871,GP15_3_39,DU,0.0002084148994773,-19.99443,-152.09907
1872,GP17-OCE_3_1,DU,0.0007180777075214025,-19.9999,-152.0003
1873,GP17-OCE_3_3,DU,0.0004595343373686878,-24.9996,-151.25
1874,GP17-OCE_3_6,DU,0.0011599493216641,-32.5,-150.0012
1875,GP17-OCE_3_8,DU,0.0005502921036536334,-37.5001,-149.2803
1876,GP17-OCE_3_10,DU,1.1948818179459963e-05,-42.5003,-148.4706
1877,GP17-OCE_3_12,DU,0.0,-47.5,-147.5199
1878,GP17-OCE_3_14,DU,0.0,-52.312,-146.4033
1879,GP17-OCE_3_16,DU,7.100642588145688e-06,-54.9995,-145.6559
1880,GP17-OCE_3_18,DU,0.0,-56.1052,-145.3377
1881,GP17-OCE_3_20,DU,0.0,-57.6014,-144.8581
1882,GP17-OCE_3_22,DU,1.640363355751518e-05,-59.9971,-143.9992
1883,GP17-OCE_3_25,DU,0.0,-66.9998,-134.9994
1884,GP17-OCE_3_27,DU,0.0,-67.0003,-115.0079
1885,GP17-OCE_3_32,DU,0.0,-59.9984,-82.4956
1886,GP17-OCE_3_33,DU,0.0,-57.0001,-78.9996
1887,GP17-OCE_3_35,DU,0.0,-54.3512,-76.5493
1888,GP17-OCE_3_37,DU,2.2609897564663913e-05,-53.4991,-75.751
1889,GP17-OCE_3_38,DU,1.5796913723029275e-05,-52.7019,-75.0972
1890,GP15_3_3,DUZ,0.0,55.08013,-155.72003
1891,GP15_3_4,DUZ,0.0,55.07994,-155.72033
1892,GP15_3_5,DUZ,1.5071125028931077e-05,53.68004,-153.79988
1893,GP15_3_6,DUZ,0.0,52.00014,-151.99978
1894,GP15_3_8,DUZ,9.266973467988894e-05,47.00009,-151.99986
1895,GP15_3_9,DUZ,0.0,44.50019,-151.99984
1896,GP15_3_10,DUZ,9.945811373972763e-06,41.99998,-151.99985
1897,GP15_3_12,DUZ,0.0,37.00007,-152.00017
1898,GP15_3_14,DUZ,0.0,32.00006,-151.99991
1899,GP15_3_15,DUZ,0.0,29.5003,-152.0005
1900,GP15_3_16,DUZ,0.0,26.99984,-152.00004
1901,GP15_3_18,DUZ,0.0,22.00015,-152.00005
1902,GP15_3_18-3,DUZ,0.0,19.68113,-154.51301
1903,GP15_3_19,DUZ,0.0,17.49998,-152.00007
1904,GP15_3_21,DUZ,0.0,11.00013,-152.00001
1905,GP15_3_23,DUZ,0.0,7.52686,-152.01638
1906,GP15_3_25,DUZ,9.459307924798256e-06,5.01547,-152.333
1907,GP15_3_27,DUZ,1.0514287251078958e-05,2.49982,-152.01363
1908,GP15_3_29,DUZ,0.0,0.032,-152.01378
1909,GP15_3_31,DUZ,0.0,-2.50475,-152.00003
1910,GP15_3_33,DUZ,0.0,-4.99972,-152.0347
1911,GP15_3_35,DUZ,1.3090110809018804e-05,-10.49975,-151.99948
1912,GP15_3_37,DUZ,0.0,-14.9986,-151.99808
1913,GP15_3_39,DUZ,0.0,-19.99443,-152.09907
1914,GP17-OCE_3_1,DUZ,1.21537093980977e-05,-19.9999,-152.0003
1915,GP17-OCE_3_3,DUZ,2.1808409231059814e-05,-24.9996,-151.25
1916,GP17-OCE_3_6,DUZ,1.3114492406655943e-05,-32.5,-150.0012
1917,GP17-OCE_3_8,DUZ,0.0,-37.5001,-149.2803
1918,GP17-OCE_3_10,DUZ,0.0,-42.5003,-148.4706
1919,GP17-OCE_3_12,DUZ,0.0,-47.5,-147.5199
1920,GP17-OCE_3_14,DUZ,2.998309688710726e-06,-52.312,-146.4033
1921,GP17-OCE_3_16,DUZ,0.0,-54.9995,-145.6559
1922,GP17-OCE_3_18,DUZ,2.5855174912944563e-06,-56.1052,-145.3377
1923,GP17-OCE_3_20,DUZ,2.3089496020871556e-06,-57.6014,-144.8581
1924,GP17-OCE_3_22,DUZ,0.0,-59.9971,-143.9992
1925,GP17-OCE_3_25,DUZ,0.0,-66.9998,-134.9994
1926,GP17-OCE_3_27,DUZ,2.5450276424575357e-06,-67.0003,-115.0079
1927,GP17-OCE_3_32,DUZ,3.32657604324051e-06,-59.9984,-82.4956
1928,GP17-OCE_3_33,DUZ,0.0,-57.0001,-78.9996
1929,GP17-OCE_3_35,DUZ,0.0,-54.3512,-76.5493
1930,GP17-OCE_3_37,DUZ,0.0,-53.4991,-75.751
1931,GP17-OCE_3_38,DUZ,0.0,-52.7019,-75.0972
1932,GP15_3_3,DV,0.0,55.08013,-155.72003
1933,GP15_3_4,DV,0.0,55.07994,-155.72033
1934,GP15_3_5,DV,0.0,53.68004,-153.79988
1935,GP15_3_6,DV,0.0,52.00014,-151.99978
1936,GP15_3_8,DV,0.0,47.00009,-151.99986
1937,GP15_3_9,DV,0.0,44.50019,-151.99984
1938,GP15_3_10,DV,0.0,41.99998,-151.99985
1939,GP15_3_12,DV,0.0,37.00007,-152.00017
1940,GP15_3_14,DV,0.0,32.00006,-151.99991
1941,GP15_3_15,DV,0.0,29.5003,-152.0005
1942,GP15_3_16,DV,0.0,26.99984,-152.00004
1943,GP15_3_18,DV,0.0,22.00015,-152.00005
1944,GP15_3_18-3,DV,0.0,19.68113,-154.51301
1945,GP15_3_19,DV,0.0,17.49998,-152.00007
1946,GP15_3_21,DV,0.0,11.00013,-152.00001
1947,GP15_3_23,DV,0.0,7.52686,-152.01638
1948,GP15_3_25,DV,0.0,5.01547,-152.333
1949,GP15_3_27,DV,0.0,2.49982,-152.01363
1950,GP15_3_29,DV,0.0,0.032,-152.01378
1951,GP15_3_31,DV,0.0,-2.50475,-152.00003
1952,GP15_3_33,DV,0.0,-4.99972,-152.0347
1953,GP15_3_35,DV,0.0,-10.49975,-151.99948
1954,GP15_3_37,DV,0.0,-14.9986,-151.99808
1955,GP15_3_39,DV,0.0,-19.99443,-152.09907
1956,GP17-OCE_3_1,DV,0.0,-19.9999,-152.0003
1957,GP17-OCE_3_3,DV,0.0,-24.9996,-151.25
1958,GP17-OCE_3_6,DV,4.605684833289884e-05,-32.5,-150.0012
1959,GP17-OCE_3_8,DV,0.0,-37.5001,-149.2803
1960,GP17-OCE_3_10,DV,0.0,-42.5003,-148.4706
1961,GP17-OCE_3_12,DV,0.0,-47.5,-147.5199
1962,GP17-OCE_3_14,DV,0.0,-52.312,-146.4033
1963,GP17-OCE_3_16,DV,0.0,-54.9995,-145.6559
1964,GP17-OCE_3_18,DV,0.0,-56.1052,-145.3377
1965,GP17-OCE_3_20,DV,0.0,-57.6014,-144.8581
1966,GP17-OCE_3_22,DV,0.0,-59.9971,-143.9992
1967,GP17-OCE_3_25,DV,0.0,-66.9998,-134.9994
1968,GP17-OCE_3_27,DV,0.0,-67.0003,-115.0079
1969,GP17-OCE_3_32,DV,1.6929895934349025e-05,-59.9984,-82.4956
1970,GP17-OCE_3_33,DV,1.684782010764764e-05,-57.0001,-78.9996
1971,GP17-OCE_3_35,DV,1.8036002501622747e-05,-54.3512,-76.5493
1972,GP17-OCE_3_37,DV,0.0,-53.4991,-75.751
1973,GP17-OCE_3_38,DV,0.0,-52.7019,-75.0972
1974,GP15_3_3,DY,8.28815685713019e-06,55.08013,-155.72003
1975,GP15_3_4,DY,1.2113320904535132e-05,55.07994,-155.72033
1976,GP15_3_5,DY,3.014225005786215e-05,53.68004,-153.79988
1977,GP15_3_6,DY,0.0,52.00014,-151.99978
1978,GP15_3_8,DY,2.8148973779117467e-05,47.00009,-151.99986
1979,GP15_3_9,DY,0.0004348378727244339,44.50019,-151.99984
1980,GP15_3_10,DY,0.00010704392938443866,41.99998,-151.99985
1981,GP15_3_12,DY,0.0017021477222074026,37.00007,-152.00017
1982,GP15_3_14,DY,0.00042699399164227705,32.00006,-151.99991
1983,GP15_3_15,DY,7.745101882526683e-05,29.5003,-152.0005
1984,GP15_3_16,DY,0.00016223713432011864,26.99984,-152.00004
1985,GP15_3_18,DY,0.0006947910325555779,22.00015,-152.00005
1986,GP15_3_18-3,DY,0.0006363426401590934,19.68113,-154.51301
1987,GP15_3_19,DY,0.001471627347691562,17.49998,-152.00007
1988,GP15_3_21,DY,0.0003493403792702957,11.00013,-152.00001
1989,GP15_3_23,DY,0.0006988301227743219,7.52686,-152.01638
1990,GP15_3_25,DY,0.0002759757524367527,5.01547,-152.333
1991,GP15_3_27,DY,0.0003786698627240637,2.49982,-152.01363
1992,GP15_3_29,DY,0.0004007287936423959,0.032,-152.01378
1993,GP15_3_31,DY,0.0010448831563685203,-2.50475,-152.00003
1994,GP15_3_33,DY,0.0005399964126872762,-4.99972,-152.0347
1995,GP15_3_35,DY,0.0005131462965750316,-10.49975,-151.99948
1996,GP15_3_37,DY,6.1018551410473526e-05,-14.9986,-151.99808
1997,GP15_3_39,DY,0.00014298432607791892,-19.99443,-152.09907
1998,GP17-OCE_3_1,DY,0.0005411993269535013,-19.9999,-152.0003
1999,GP17-OCE_3_3,DY,9.661587658459804e-05,-24.9996,-151.25
2000,GP17-OCE_3_6,DY,6.835291978734105e-06,-32.5,-150.0012
2001,GP17-OCE_3_8,DY,0.00011501780438340284,-37.5001,-149.2803
2002,GP17-OCE_3_10,DY,0.0,-42.5003,-148.4706
2003,GP17-OCE_3_12,DY,8.226832311581781e-05,-47.5,-147.5199
2004,GP17-OCE_3_14,DY,7.405100342952671e-05,-52.312,-146.4033
2005,GP17-OCE_3_16,DY,4.114872238883097e-05,-54.9995,-145.6559
2006,GP17-OCE_3_18,DY,6.113060198298294e-05,-56.1052,-145.3377
2007,GP17-OCE_3_20,DY,1.6692504789751322e-05,-57.6014,-144.8581
2008,GP17-OCE_3_22,DY,5.702293604902926e-05,-59.9971,-143.9992
2009,GP17-OCE_3_25,DY,7.135139109812638e-05,-66.9998,-134.9994
2010,GP17-OCE_3_27,DY,4.948010452636707e-05,-67.0003,-115.0079
2011,GP17-OCE_3_32,DY,3.570539080408048e-05,-59.9984,-82.4956
2012,GP17-OCE_3_33,DY,1.2924355151072165e-05,-57.0001,-78.9996
2013,GP17-OCE_3_35,DY,0.0001861579152298889,-54.3512,-76.5493
2014,GP17-OCE_3_37,DY,0.00023628286310164962,-53.4991,-75.751
2015,GP17-OCE_3_38,DY,6.990335599669353e-05,-52.7019,-75.0972
2016,GP15_3_3,DZ,0.004968578141746583,55.08013,-155.72003
2017,GP15_3_4,DZ,0.003969431221280089,55.07994,-155.72033
2018,GP15_3_5,DZ,0.005194677988216215,53.68004,-153.79988
2019,GP15_3_6,DZ,0.004641696210422914,52.00014,-151.99978
2020,GP15_3_8,DZ,0.006352440912524297,47.00009,-151.99986
2021,GP15_3_9,DZ,0.007741339843207672,44.50019,-151.99984
2022,GP15_3_10,DZ,0.00596197402932084,41.99998,-151.99985
2023,GP15_3_12,DZ,0.004646139054222179,37.00007,-152.00017
2024,GP15_3_14,DZ,0.005928900984027724,32.00006,-151.99991
2025,GP15_3_15,DZ,0.004152421992276237,29.5003,-152.0005
2026,GP15_3_16,DZ,0.0028090331278269433,26.99984,-152.00004
2027,GP15_3_18,DZ,0.006659596360738222,22.00015,-152.00005
2028,GP15_3_18-3,DZ,0.00535700503553964,19.68113,-154.51301
2029,GP15_3_19,DZ,0.005612555625137523,17.49998,-152.00007
2030,GP15_3_21,DZ,0.00435116993944607,11.00013,-152.00001
2031,GP15_3_23,DZ,0.004462975580056188,7.52686,-152.01638
2032,GP15_3_25,DZ,0.005945426002773832,5.01547,-152.333
2033,GP15_3_27,DZ,0.005114959123526995,2.49982,-152.01363
2034,GP15_3_29,DZ,0.002468587217156403,0.032,-152.01378
2035,GP15_3_31,DZ,0.004322930545836019,-2.50475,-152.00003
2036,GP15_3_33,DZ,0.004732659761711426,-4.99972,-152.0347
2037,GP15_3_35,DZ,0.004321694181998088,-10.49975,-151.99948
2038,GP15_3_37,DZ,0.004945332760517431,-14.9986,-151.99808
2039,GP15_3_39,DZ,0.004769987231151971,-19.99443,-152.09907
2040,GP17-OCE_3_1,DZ,0.004863202189898408,-19.9999,-152.0003
2041,GP17-OCE_3_3,DZ,0.004475521980039663,-24.9996,-151.25
2042,GP17-OCE_3_6,DZ,0.005855034424430033,-32.5,-150.0012
2043,GP17-OCE_3_8,DZ,0.0042867357548632195,-37.5001,-149.2803
2044,GP17-OCE_3_10,DZ,0.005173932738519492,-42.5003,-148.4706
2045,GP17-OCE_3_12,DZ,0.0035708494585740434,-47.5,-147.5199
2046,GP17-OCE_3_14,DZ,0.0019831548734520073,-52.312,-146.4033
2047,GP17-OCE_3_16,DZ,0.0022195370477509856,-54.9995,-145.6559
2048,GP17-OCE_3_18,DZ,0.0015819041291570079,-56.1052,-145.3377
2049,GP17-OCE_3_20,DZ,0.0018565995925683653,-57.6014,-144.8581
2050,GP17-OCE_3_22,DZ,0.0018367152381781947,-59.9971,-143.9992
2051,GP17-OCE_3_25,DZ,0.0012584767203099479,-66.9998,-134.9994
2052,GP17-OCE_3_27,DZ,0.0017281984679840471,-67.0003,-115.0079
2053,GP17-OCE_3_32,DZ,0.002034548399903244,-59.9984,-82.4956
2054,GP17-OCE_3_33,DZ,0.0021807301949831105,-57.0001,-78.9996
2055,GP17-OCE_3_35,DZ,0.0024525940173808704,-54.3512,-76.5493
2056,GP17-OCE_3_37,DZ,0.0016075854092030956,-53.4991,-75.751
2057,GP17-OCE_3_38,DZ,0.003172801782473327,-52.7019,-75.0972
2058,GP15_3_3,E,0.009498283597700458,55.08013,-155.72003
2059,GP15_3_4,E,0.011169572008796204,55.07994,-155.72033
2060,GP15_3_5,E,0.010833857861794343,53.68004,-153.79988
2061,GP15_3_6,E,0.00995348365696073,52.00014,-151.99978
2062,GP15_3_8,E,0.014985878406047471,47.00009,-151.99986
2063,GP15_3_9,E,0.01039469822722011,44.50019,-151.99984
2064,GP15_3_10,E,0.013187500624337024,41.99998,-151.99985
2065,GP15_3_12,E,0.020654641550258604,37.00007,-152.00017
2066,GP15_3_14,E,0.022068432731568027,32.00006,-151.99991
2067,GP15_3_15,E,0.022169031210369797,29.5003,-152.0005
2068,GP15_3_16,E,0.030928243311865687,26.99984,-152.00004
2069,GP15_3_18,E,0.023131302267010476,22.00015,-152.00005
2070,GP15_3_18-3,E,0.024945725391502194,19.68113,-154.51301
2071,GP15_3_19,E,0.022782133986164424,17.49998,-152.00007
2072,GP15_3_21,E,0.01794444812591247,11.00013,-152.00001
2073,GP15_3_23,E,0.026379619584575104,7.52686,-152.01638
2074,GP15_3_25,E,0.022298089190266886,5.01547,-152.333
2075,GP15_3_27,E,0.009112582554913984,2.49982,-152.01363
2076,GP15_3_29,E,0.008034469496617735,0.032,-152.01378
2077,GP15_3_31,E,0.010014118849768404,-2.50475,-152.00003
2078,GP15_3_33,E,0.013350646574697962,-4.99972,-152.0347
2079,GP15_3_35,E,0.010905688050012585,-10.49975,-151.99948
2080,GP15_3_37,E,0.021879794904679124,-14.9986,-151.99808
2081,GP15_3_39,E,0.021537863794254705,-19.99443,-152.09907
2082,GP17-OCE_3_1,E,0.02894527012330646,-19.9999,-152.0003
2083,GP17-OCE_3_3,E,0.021856551528504384,-24.9996,-151.25
2084,GP17-OCE_3_6,E,0.023605120286705576,-32.5,-150.0012
2085,GP17-OCE_3_8,E,0.010623251268352738,-37.5001,-149.2803
2086,GP17-OCE_3_10,E,0.012536002542703359,-42.5003,-148.4706
2087,GP17-OCE_3_12,E,0.012145600226585103,-47.5,-147.5199
2088,GP17-OCE_3_14,E,0.014876657699620838,-52.312,-146.4033
2089,GP17-OCE_3_16,E,0.019128436810589785,-54.9995,-145.6559
2090,GP17-OCE_3_18,E,0.016408286898244605,-56.1052,-145.3377
2091,GP17-OCE_3_20,E,0.015391566286969503,-57.6014,-144.8581
2092,GP17-OCE_3_22,E,0.0207793228904618,-59.9971,-143.9992
2093,GP17-OCE_3_25,E,0.020497519294341737,-66.9998,-134.9994
2094,GP17-OCE_3_27,E,0.01916423574505241,-67.0003,-115.0079
2095,GP17-OCE_3_32,E,0.020700708122698853,-59.9984,-82.4956
2096,GP17-OCE_3_33,E,0.02488480381105387,-57.0001,-78.9996
2097,GP17-OCE_3_35,E,0.017493848878758832,-54.3512,-76.5493
2098,GP17-OCE_3_37,E,0.02127360015403898,-53.4991,-75.751
2099,GP17-OCE_3_38,E,0.013276162546750243,-52.7019,-75.0972
2100,GP15_3_3,EF,0.00010541907903662074,55.08013,-155.72003
2101,GP15_3_4,EF,6.89168795297954e-05,55.07994,-155.72033
2102,GP15_3_5,EF,0.00017523011678902546,53.68004,-153.79988
2103,GP15_3_6,EF,7.136536111566795e-05,52.00014,-151.99978
2104,GP15_3_8,EF,0.00011871640684810881,47.00009,-151.99986
2105,GP15_3_9,EF,8.911832364299813e-05,44.50019,-151.99984
2106,GP15_3_10,EF,5.303706354621961e-05,41.99998,-151.99985
2107,GP15_3_12,EF,5.392619049745272e-05,37.00007,-152.00017
2108,GP15_3_14,EF,4.6174292313386226e-05,32.00006,-151.99991
2109,GP15_3_15,EF,9.658119276453554e-05,29.5003,-152.0005
2110,GP15_3_16,EF,1.8436313691379585e-05,26.99984,-152.00004
2111,GP15_3_18,EF,1.4465374569663255e-05,22.00015,-152.00005
2112,GP15_3_18-3,EF,7.015179634089474e-05,19.68113,-154.51301
2113,GP15_3_19,EF,1.7126954873392794e-05,17.49998,-152.00007
2114,GP15_3_21,EF,1.5704235661291057e-05,11.00013,-152.00001
2115,GP15_3_23,EF,8.757413857421017e-05,7.52686,-152.01638
2116,GP15_3_25,EF,2.618385211077837e-05,5.01547,-152.333
2117,GP15_3_27,EF,3.1271157957145234e-05,2.49982,-152.01363
2118,GP15_3_29,EF,4.1006288098915994e-05,0.032,-152.01378
2119,GP15_3_31,EF,5.036915366223318e-05,-2.50475,-152.00003
2120,GP15_3_33,EF,0.00011935472076686268,-4.99972,-152.0347
2121,GP15_3_35,EF,9.815017769919588e-05,-10.49975,-151.99948
2122,GP15_3_37,EF,1.163953575817345e-05,-14.9986,-151.99808
2123,GP15_3_39,EF,3.10410922472403e-05,-19.99443,-152.09907
2124,GP17-OCE_3_1,EF,4.522244654353424e-05,-19.9999,-152.0003
2125,GP17-OCE_3_3,EF,7.144818903032805e-05,-24.9996,-151.25
2126,GP17-OCE_3_6,EF,2.993351946047271e-05,-32.5,-150.0012
2127,GP17-OCE_3_8,EF,0.00011779997271889353,-37.5001,-149.2803
2128,GP17-OCE_3_10,EF,0.00020563553843934532,-42.5003,-148.4706
2129,GP17-OCE_3_12,EF,9.37963313913325e-05,-47.5,-147.5199
2130,GP17-OCE_3_14,EF,0.00014152574229553682,-52.312,-146.4033
2131,GP17-OCE_3_16,EF,0.0006073606100584132,-54.9995,-145.6559
2132,GP17-OCE_3_18,EF,0.00018717530963312137,-56.1052,-145.3377
2133,GP17-OCE_3_20,EF,0.00022662400810963,-57.6014,-144.8581
2134,GP17-OCE_3_22,EF,0.00044097137509578274,-59.9971,-143.9992
2135,GP17-OCE_3_25,EF,0.00026227320199102724,-66.9998,-134.9994
2136,GP17-OCE_3_27,EF,0.00016970960823581201,-67.0003,-115.0079
2137,GP17-OCE_3_32,EF,0.0009514670489731081,-59.9984,-82.4956
2138,GP17-OCE_3_33,EF,0.00039326218150034456,-57.0001,-78.9996
2139,GP17-OCE_3_35,EF,0.00012225790306100693,-54.3512,-76.5493
2140,GP17-OCE_3_37,EF,0.00017215572023173732,-53.4991,-75.751
