,stn,clade,sum,lat,lon
279,GP17-OCE_3_8,Ascomycota,3.0461366074418376e-05,-37.5001,-149.2803
280,GP17-OCE_3_10,Ascomycota,5.2507936916369165e-05,-42.5003,-148.4706
281,GP17-OCE_3_12,Ascomycota,3.505897827560276e-05,-47.5,-147.5199
282,GP17-OCE_3_14,Ascomycota,5.7544259047237806e-05,-52.312,-146.4033
283,GP17-OCE_3_16,Ascomycota,0.00018702352898473452,-54.9995,-145.6559
284,GP17-OCE_3_18,Ascomycota,0.0003451054436838302,-56.1052,-145.3377
285,GP17-OCE_3_20,Ascomycota,5.133001122324395e-05,-57.6014,-144.8581
286,GP17-OCE_3_22,Ascomycota,2.8607302773596334e-05,-59.9971,-143.9992
287,GP17-OCE_3_25,Ascomycota,3.942090164195107e-05,-66.9998,-134.9994
288,GP17-OCE_3_27,Ascomycota,3.959974093491264e-05,-67.0003,-115.0079
289,GP17-OCE_3_32,Ascomycota,1.1002795036636893e-05,-59.9984,-82.4956
290,GP17-OCE_3_33,Ascomycota,9.163813002377035e-05,-57.0001,-78.9996
291,GP17-OCE_3_35,Ascomycota,0.0,-54.3512,-76.5493
292,GP17-OCE_3_37,Ascomycota,3.165658960347964e-05,-53.4991,-75.751
293,GP17-OCE_3_38,Ascomycota,2.9593560297712313e-05,-52.7019,-75.0972
294,GP15_3_3,Bacillales (Class),2.197935267808575e-05,55.08013,-155.72003
295,GP15_3_4,Bacillales (Class),1.948511928753873e-05,55.07994,-155.72033
296,GP15_3_5,Bacillales (Class),0.0,53.68004,-153.79988
297,GP15_3_6,Bacillales (Class),2.1608184043541543e-05,52.00014,-151.99978
298,GP15_3_8,Bacillales (Class),0.0,47.00009,-151.99986
299,GP15_3_9,Bacillales (Class),2.328733869099896e-05,44.50019,-151.99984
300,GP15_3_10,Bacillales (Class),7.912585377901115e-05,41.99998,-151.99985
301,GP15_3_12,Bacillales (Class),2.846639602090959e-05,37.00007,-152.00017
302,GP15_3_14,Bacillales (Class),2.9241445401184217e-05,32.00006,-151.99991
303,GP15_3_15,Bacillales (Class),0.0,29.5003,-152.0005
304,GP15_3_16,Bacillales (Class),0.0,26.99984,-152.00004
305,GP15_3_18,Bacillales (Class),0.0,22.00015,-152.00005
306,GP15_3_18-3,Bacillales (Class),0.0,19.68113,-154.51301
307,GP15_3_19,Bacillales (Class),0.0,17.49998,-152.00007
308,GP15_3_21,Bacillales (Class),0.0,11.00013,-152.00001
309,GP15_3_23,Bacillales (Class),3.0803489276047476e-05,7.52686,-152.01638
310,GP15_3_25,Bacillales (Class),0.0,5.01547,-152.333
311,GP15_3_27,Bacillales (Class),0.0,2.49982,-152.01363
312,GP15_3_29,Bacillales (Class),0.0,0.032,-152.01378
313,GP15_3_31,Bacillales (Class),0.0,-2.50475,-152.00003
314,GP15_3_33,Bacillales (Class),0.0,-4.99972,-152.0347
315,GP15_3_35,Bacillales (Class),0.0,-10.49975,-151.99948
316,GP15_3_37,Bacillales (Class),0.0,-14.9986,-151.99808
317,GP15_3_39,Bacillales (Class),0.0,-19.99443,-152.09907
318,GP17-OCE_3_1,Bacillales (Class),8.403150638528488e-05,-19.9999,-152.0003
319,GP17-OCE_3_3,Bacillales (Class),2.5130784074854087e-05,-24.9996,-151.25
320,GP17-OCE_3_6,Bacillales (Class),0.0,-32.5,-150.0012
321,GP17-OCE_3_8,Bacillales (Class),0.0,-37.5001,-149.2803
322,GP17-OCE_3_10,Bacillales (Class),0.0,-42.5003,-148.4706
323,GP17-OCE_3_12,Bacillales (Class),0.0,-47.5,-147.5199
324,GP17-OCE_3_14,Bacillales (Class),0.0,-52.312,-146.4033
325,GP17-OCE_3_16,Bacillales (Class),0.0,-54.9995,-145.6559
326,GP17-OCE_3_18,Bacillales (Class),0.0,-56.1052,-145.3377
327,GP17-OCE_3_20,Bacillales (Class),0.0,-57.6014,-144.8581
328,GP17-OCE_3_22,Bacillales (Class),0.0,-59.9971,-143.9992
329,GP17-OCE_3_25,Bacillales (Class),1.7103829346504424e-05,-66.9998,-134.9994
330,GP17-OCE_3_27,Bacillales (Class),0.0,-67.0003,-115.0079
331,GP17-OCE_3_32,Bacillales (Class),0.0,-59.9984,-82.4956
332,GP17-OCE_3_33,Bacillales (Class),0.0,-57.0001,-78.9996
333,GP17-OCE_3_35,Bacillales (Class),0.0,-54.3512,-76.5493
334,GP17-OCE_3_37,Bacillales (Class),0.0,-53.4991,-75.751
335,GP17-OCE_3_38,Bacillales (Class),0.0,-52.7019,-75.0972
336,GP15_3_3,Bacillariophyta,0.05062660090812786,55.08013,-155.72003
337,GP15_3_4,Bacillariophyta,0.048048181003070366,55.07994,-155.72033
338,GP15_3_5,Bacillariophyta,0.04447459135375985,53.68004,-153.79988
339,GP15_3_6,Bacillariophyta,0.058620000006180784,52.00014,-151.99978
340,GP15_3_8,Bacillariophyta,0.042463807040163476,47.00009,-151.99986
341,GP15_3_9,Bacillariophyta,0.059172624690676086,44.50019,-151.99984
342,GP15_3_10,Bacillariophyta,0.05508052478886204,41.99998,-151.99985
343,GP15_3_12,Bacillariophyta,0.11585388117260229,37.00007,-152.00017
344,GP15_3_14,Bacillariophyta,0.07004972110276755,32.00006,-151.99991
345,GP15_3_15,Bacillariophyta,0.03844115913499813,29.5003,-152.0005
346,GP15_3_16,Bacillariophyta,0.03132729039968532,26.99984,-152.00004
347,GP15_3_18,Bacillariophyta,0.03715329566860823,22.00015,-152.00005
348,GP15_3_18-3,Bacillariophyta,0.03402066290549415,19.68113,-154.51301
349,GP15_3_19,Bacillariophyta,0.04008680355429389,17.49998,-152.00007
350,GP15_3_21,Bacillariophyta,0.03686951145009979,11.00013,-152.00001
351,GP15_3_23,Bacillariophyta,0.037418827756533796,7.52686,-152.01638
352,GP15_3_25,Bacillariophyta,0.03286084674650819,5.01547,-152.333
353,GP15_3_27,Bacillariophyta,0.043537225721317324,2.49982,-152.01363
