,stn,clade,sum,lat,lon
0,GP15_02_1,Acidobacteria,4.55237096646698e-05,56.05909,-156.96154
1,GP15_02_3,Acidobacteria,0.00018174453827367331,55.08013,-155.72003
2,GP15_02_4,Acidobacteria,0.000269337075483155,55.07994,-155.72033
3,GP15_02_5,Acidobacteria,0.000283446513882637,53.68004,-153.79988
4,GP15_02_6,Acidobacteria,0.0002552981358016507,52.00014,-151.99978
5,GP15_02_8,Acidobacteria,0.000389373124015359,47.00009,-151.99986
6,GP15_02_9,Acidobacteria,0.00014528431238895238,44.50019,-151.99984
7,GP15_02_10,Acidobacteria,2.892048576369955e-05,41.99998,-151.99985
8,GP15_02_12,Acidobacteria,3.60294111228657e-05,37.00007,-152.00017
9,GP15_02_14,Acidobacteria,2.5644841302103802e-05,32.00006,-151.99991
10,GP15_02_15,Acidobacteria,8.39470319925085e-05,29.5003,-152.0005
11,GP15_02_16,Acidobacteria,3.4055508920963e-05,26.99984,-152.00004
12,GP15_02_18,Acidobacteria,4.64271341443286e-05,22.00015,-152.00005
13,GP15_02_18-3,Acidobacteria,3.177787077706418e-05,19.68113,-154.51301
14,GP15_02_19,Acidobacteria,7.679822195026636e-05,17.49998,-152.00007
15,GP15_02_21,Acidobacteria,7.343127472731571e-05,11.00013,-152.00001
16,GP15_02_23,Acidobacteria,7.56385726821599e-05,7.52686,-152.01638
17,GP15_02_25,Acidobacteria,5.785117837763438e-05,5.01547,-152.0233
18,GP15_02_27,Acidobacteria,0.0003184567925170229,2.49982,-152.01363
19,GP15_02_29,Acidobacteria,0.0001659649475859287,0.0022,-152.01378
20,GP15_02_31,Acidobacteria,0.00035049316205243344,-2.50475,-152.00003
21,GP15_02_33,Acidobacteria,0.0003884266898013298,-4.99972,-152.00247
22,GP15_02_35,Acidobacteria,0.0001907059284053874,-10.49975,-151.99948
23,GP15_02_37,Acidobacteria,5.93511310987611e-05,-14.9986,-151.99808
24,GP15_02_39,Acidobacteria,4.7986759381133e-05,-19.99443,-152.09907
25,GP17-OCE_02_1,Acidobacteria,0.00013502803708845897,-19.9999,-152.0003
26,GP17-OCE_02_3,Acidobacteria,0.0001164632832985017,-24.9996,-151.25
27,GP17-OCE_02_6,Acidobacteria,0.00018361968771355913,-32.5,-150.0012
28,GP17-OCE_02_8,Acidobacteria,0.00016951932954180582,-37.5001,-149.2803
29,GP17-OCE_02_10,Acidobacteria,6.910975281572337e-05,-42.5003,-148.4706
30,GP17-OCE_02_12,Acidobacteria,0.00011638737329219279,-47.5,-147.5199
31,GP17-OCE_02_14,Acidobacteria,0.00012071593990596445,-52.312,-146.4033
32,GP17-OCE_02_16,Acidobacteria,9.995360941668253e-05,-54.9995,-145.6559
33,GP17-OCE_02_18,Acidobacteria,6.903560967931511e-05,-56.1052,-145.3377
34,GP17-OCE_02_20,Acidobacteria,0.0001337425229090472,-57.6014,-144.8581
35,GP17-OCE_02_22,Acidobacteria,5.25521102850834e-05,-59.9971,-143.9992
36,GP17-OCE_02_25,Acidobacteria,1.53704192202874e-05,-66.9998,-134.9994
37,GP17-OCE_02_27,Acidobacteria,0.0007745970407976883,-67.0003,-115.0079
38,GP17-OCE_02_29,Acidobacteria,4.50380527242983e-05,-66.9988,-100.001
39,GP17-OCE_02_32,Acidobacteria,0.00010127055623048039,-59.9984,-82.4956
40,GP17-OCE_02_33,Acidobacteria,0.0005605931493400154,-57.0001,-78.9996
41,GP17-OCE_02_35,Acidobacteria,0.0007875651347762798,-54.3512,-76.5493
42,GP17-OCE_02_37,Acidobacteria,0.0001048978281758267,-53.4991,-75.751
43,GP17-OCE_02_38,Acidobacteria,0.0001839099931063999,-52.7019,-75.0972
44,GP15_02_1,Alveolata,0.05110060147912513,56.05909,-156.96154
45,GP15_02_3,Alveolata,0.07262142888971077,55.08013,-155.72003
46,GP15_02_4,Alveolata,0.08387537426262179,55.07994,-155.72033
47,GP15_02_5,Alveolata,0.07059029550197414,53.68004,-153.79988
48,GP15_02_6,Alveolata,0.06338371351262542,52.00014,-151.99978
49,GP15_02_8,Alveolata,0.07056328327077203,47.00009,-151.99986
50,GP15_02_9,Alveolata,0.06182510345989922,44.50019,-151.99984
51,GP15_02_10,Alveolata,0.048344789956084336,41.99998,-151.99985
52,GP15_02_12,Alveolata,0.04134133222218989,37.00007,-152.00017
53,GP15_02_14,Alveolata,0.04230878992607237,32.00006,-151.99991
54,GP15_02_15,Alveolata,0.04931505611820027,29.5003,-152.0005
55,GP15_02_16,Alveolata,0.03980836108148941,26.99984,-152.00004
56,GP15_02_18,Alveolata,0.042252631194126374,22.00015,-152.00005
57,GP15_02_18-3,Alveolata,0.03373602536071943,19.68113,-154.51301
58,GP15_02_19,Alveolata,0.03093137949635643,17.49998,-152.00007
59,GP15_02_21,Alveolata,0.03244464966275325,11.00013,-152.00001
60,GP15_02_23,Alveolata,0.033232568046549046,7.52686,-152.01638
61,GP15_02_25,Alveolata,0.034767790129864286,5.01547,-152.0233
62,GP15_02_27,Alveolata,0.04197390483235826,2.49982,-152.01363
63,GP15_02_29,Alveolata,0.06848866704432069,0.0022,-152.01378
64,GP15_02_31,Alveolata,0.06198057389332134,-2.50475,-152.00003
65,GP15_02_33,Alveolata,0.0803646158776987,-4.99972,-152.00247
66,GP15_02_35,Alveolata,0.07107458045264042,-10.49975,-151.99948
67,GP15_02_37,Alveolata,0.04640381643145684,-14.9986,-151.99808
68,GP15_02_39,Alveolata,0.06493743517543253,-19.99443,-152.09907
69,GP17-OCE_02_1,Alveolata,0.033304199914447254,-19.9999,-152.0003
70,GP17-OCE_02_3,Alveolata,0.030928218034725955,-24.9996,-151.25
71,GP17-OCE_02_6,Alveolata,0.038096778685824506,-32.5,-150.0012
72,GP17-OCE_02_8,Alveolata,0.05724377218584192,-37.5001,-149.2803
73,GP17-OCE_02_10,Alveolata,0.08948573449159317,-42.5003,-148.4706
74,GP17-OCE_02_12,Alveolata,0.08956964875423383,-47.5,-147.5199
75,GP17-OCE_02_14,Alveolata,0.06633022770215738,-52.312,-146.4033
76,GP17-OCE_02_16,Alveolata,0.05201050984143842,-54.9995,-145.6559
77,GP17-OCE_02_18,Alveolata,0.07328786818046554,-56.1052,-145.3377
78,GP17-OCE_02_20,Alveolata,0.1430691252074136,-57.6014,-144.8581
79,GP17-OCE_02_22,Alveolata,0.12736789852494554,-59.9971,-143.9992
80,GP17-OCE_02_25,Alveolata,0.15325544157379825,-66.9998,-134.9994
81,GP17-OCE_02_27,Alveolata,0.08866395903797661,-67.0003,-115.0079
82,GP17-OCE_02_29,Alveolata,0.12300127315552917,-66.9988,-100.001
83,GP17-OCE_02_32,Alveolata,0.06507993404574448,-59.9984,-82.4956
84,GP17-OCE_02_33,Alveolata,0.06368751616737128,-57.0001,-78.9996
85,GP17-OCE_02_35,Alveolata,0.05995462675514972,-54.3512,-76.5493
86,GP17-OCE_02_37,Alveolata,0.08071115409568108,-53.4991,-75.751
87,GP17-OCE_02_38,Alveolata,0.06943547849138094,-52.7019,-75.0972
88,GP15_02_1,Amoebozoa,0.0014783698092751293,56.05909,-156.96154
89,GP15_02_3,Amoebozoa,0.0021773034322121274,55.08013,-155.72003
90,GP15_02_4,Amoebozoa,0.0018962976182806406,55.07994,-155.72033
91,GP15_02_5,Amoebozoa,0.0018319852814803175,53.68004,-153.79988
92,GP15_02_6,Amoebozoa,0.0015844459965037516,52.00014,-151.99978
93,GP15_02_8,Amoebozoa,0.0023444985429812715,47.00009,-151.99986
94,GP15_02_9,Amoebozoa,0.0016085949482437438,44.50019,-151.99984
95,GP15_02_10,Amoebozoa,0.0014267769641882198,41.99998,-151.99985
96,GP15_02_12,Amoebozoa,0.00155939401681392,37.00007,-152.00017
97,GP15_02_14,Amoebozoa,0.002504156835590563,32.00006,-151.99991
98,GP15_02_15,Amoebozoa,0.0027657955698101775,29.5003,-152.0005
99,GP15_02_16,Amoebozoa,0.002076744432703362,26.99984,-152.00004
100,GP15_02_18,Amoebozoa,0.0021023958243199343,22.00015,-152.00005
101,GP15_02_18-3,Amoebozoa,0.0013076600683044827,19.68113,-154.51301
102,GP15_02_19,Amoebozoa,0.0007460945209715131,17.49998,-152.00007
103,GP15_02_21,Amoebozoa,0.000772002058638244,11.00013,-152.00001
104,GP15_02_23,Amoebozoa,0.0007870287262893503,7.52686,-152.01638
105,GP15_02_25,Amoebozoa,0.0011073987229289445,5.01547,-152.0233
106,GP15_02_27,Amoebozoa,0.0011328845580727315,2.49982,-152.01363
107,GP15_02_29,Amoebozoa,0.0014240020860173562,0.0022,-152.01378
108,GP15_02_31,Amoebozoa,0.0021542763597912685,-2.50475,-152.00003
109,GP15_02_33,Amoebozoa,0.0031447503641910957,-4.99972,-152.00247
110,GP15_02_35,Amoebozoa,0.00264034363503472,-10.49975,-151.99948
111,GP15_02_37,Amoebozoa,0.0021775989108047773,-14.9986,-151.99808
112,GP15_02_39,Amoebozoa,0.0031950703342916702,-19.99443,-152.09907
113,GP17-OCE_02_1,Amoebozoa,0.0013109659822296618,-19.9999,-152.0003
114,GP17-OCE_02_3,Amoebozoa,0.0013505554995160898,-24.9996,-151.25
115,GP17-OCE_02_6,Amoebozoa,0.0014896268207964852,-32.5,-150.0012
116,GP17-OCE_02_8,Amoebozoa,0.0020765707654285246,-37.5001,-149.2803
117,GP17-OCE_02_10,Amoebozoa,0.002219785125757729,-42.5003,-148.4706
118,GP17-OCE_02_12,Amoebozoa,0.002849686562973135,-47.5,-147.5199
119,GP17-OCE_02_14,Amoebozoa,0.002378181486020617,-52.312,-146.4033
120,GP17-OCE_02_16,Amoebozoa,0.0020102656882096995,-54.9995,-145.6559
121,GP17-OCE_02_18,Amoebozoa,0.003359731568043617,-56.1052,-145.3377
122,GP17-OCE_02_20,Amoebozoa,0.0026088506043465574,-57.6014,-144.8581
123,GP17-OCE_02_22,Amoebozoa,0.0050990947344295105,-59.9971,-143.9992
124,GP17-OCE_02_25,Amoebozoa,0.004207517149431226,-66.9998,-134.9994
125,GP17-OCE_02_27,Amoebozoa,0.005554386036514479,-67.0003,-115.0079
126,GP17-OCE_02_29,Amoebozoa,0.0049432310932364535,-66.9988,-100.001
127,GP17-OCE_02_32,Amoebozoa,0.002514224529345527,-59.9984,-82.4956
128,GP17-OCE_02_33,Amoebozoa,0.002808534623704805,-57.0001,-78.9996
129,GP17-OCE_02_35,Amoebozoa,0.002918389962609858,-54.3512,-76.5493
130,GP17-OCE_02_37,Amoebozoa,0.0025942443066366058,-53.4991,-75.751
131,GP17-OCE_02_38,Amoebozoa,0.0022113562816252225,-52.7019,-75.0972
132,GP15_02_1,Aquificae,5.52431367255902e-05,56.05909,-156.96154
133,GP15_02_3,Aquificae,9.31940287591097e-05,55.08013,-155.72003
134,GP15_02_4,Aquificae,5.1358392308123404e-05,55.07994,-155.72033
135,GP15_02_5,Aquificae,0.00010437373523694191,53.68004,-153.79988
136,GP15_02_6,Aquificae,6.21321897550216e-05,52.00014,-151.99978
137,GP15_02_8,Aquificae,5.72504308371329e-05,47.00009,-151.99986
138,GP15_02_9,Aquificae,2.21839872279754e-05,44.50019,-151.99984
139,GP15_02_10,Aquificae,0.000484340935261327,41.99998,-151.99985
140,GP15_02_12,Aquificae,0.0003913876657383904,37.00007,-152.00017
141,GP15_02_14,Aquificae,0.0005985731844666397,32.00006,-151.99991
142,GP15_02_15,Aquificae,0.0001615628034547668,29.5003,-152.0005
143,GP15_02_16,Aquificae,0.0004026178373965582,26.99984,-152.00004
144,GP15_02_18,Aquificae,0.00039035097806740796,22.00015,-152.00005
145,GP15_02_18-3,Aquificae,0.0001750994190474299,19.68113,-154.51301
146,GP15_02_19,Aquificae,0.0002569905243842731,17.49998,-152.00007
147,GP15_02_21,Aquificae,0.00015137627709419698,11.00013,-152.00001
148,GP15_02_23,Aquificae,0.000166962687662316,7.52686,-152.01638
149,GP15_02_25,Aquificae,0.00023815548879635,5.01547,-152.0233
150,GP15_02_27,Aquificae,7.53400659936998e-05,2.49982,-152.01363
151,GP15_02_29,Aquificae,2.30021261559138e-05,0.0022,-152.01378
152,GP15_02_31,Aquificae,1.94507282980027e-05,-2.50475,-152.00003
153,GP15_02_33,Aquificae,5.14280733725956e-05,-4.99972,-152.00247
154,GP15_02_35,Aquificae,4.02631194898058e-05,-10.49975,-151.99948
155,GP15_02_37,Aquificae,6.93313680415331e-05,-14.9986,-151.99808
156,GP15_02_39,Aquificae,0.00013069782158132358,-19.99443,-152.09907
157,GP17-OCE_02_1,Aquificae,0.00011062431882319769,-19.9999,-152.0003
158,GP17-OCE_02_3,Aquificae,9.263374800996609e-05,-24.9996,-151.25
159,GP17-OCE_02_6,Aquificae,0.00023946979635878352,-32.5,-150.0012
160,GP17-OCE_02_8,Aquificae,0.0,-37.5001,-149.2803
161,GP17-OCE_02_10,Aquificae,0.0,-42.5003,-148.4706
162,GP17-OCE_02_12,Aquificae,0.0,-47.5,-147.5199
163,GP17-OCE_02_14,Aquificae,0.0,-52.312,-146.4033
164,GP17-OCE_02_16,Aquificae,0.0,-54.9995,-145.6559
165,GP17-OCE_02_18,Aquificae,2.24619664544087e-05,-56.1052,-145.3377
166,GP17-OCE_02_20,Aquificae,5.65973522581464e-05,-57.6014,-144.8581
167,GP17-OCE_02_22,Aquificae,9.57403823853226e-05,-59.9971,-143.9992
168,GP17-OCE_02_25,Aquificae,1.68306090462147e-05,-66.9998,-134.9994
169,GP17-OCE_02_27,Aquificae,0.0001726900664803363,-67.0003,-115.0079
170,GP17-OCE_02_29,Aquificae,0.00018353748870635991,-66.9988,-100.001
171,GP17-OCE_02_32,Aquificae,6.68929645041734e-06,-59.9984,-82.4956
172,GP17-OCE_02_33,Aquificae,1.34437597073353e-05,-57.0001,-78.9996
173,GP17-OCE_02_35,Aquificae,2.138837352636835e-05,-54.3512,-76.5493
174,GP17-OCE_02_37,Aquificae,2.5371870030415897e-05,-53.4991,-75.751
175,GP17-OCE_02_38,Aquificae,0.0,-52.7019,-75.0972
176,GP15_02_1,Archaeplastida,0.14171860643545897,56.05909,-156.96154
177,GP15_02_3,Archaeplastida,0.049356664748345554,55.08013,-155.72003
178,GP15_02_4,Archaeplastida,0.042644161319334635,55.07994,-155.72033
179,GP15_02_5,Archaeplastida,0.027906410312041868,53.68004,-153.79988
180,GP15_02_6,Archaeplastida,0.038729067705042794,52.00014,-151.99978
181,GP15_02_8,Archaeplastida,0.034149757318626656,47.00009,-151.99986
182,GP15_02_9,Archaeplastida,0.03313538655495315,44.50019,-151.99984
183,GP15_02_10,Archaeplastida,0.014065474671681087,41.99998,-151.99985
184,GP15_02_12,Archaeplastida,0.00895351183885865,37.00007,-152.00017
185,GP15_02_14,Archaeplastida,0.01117782188026653,32.00006,-151.99991
186,GP15_02_15,Archaeplastida,0.013095599277398059,29.5003,-152.0005
187,GP15_02_16,Archaeplastida,0.010022211015414024,26.99984,-152.00004
188,GP15_02_18,Archaeplastida,0.010531126158992387,22.00015,-152.00005
189,GP15_02_18-3,Archaeplastida,0.007994307743299421,19.68113,-154.51301
190,GP15_02_19,Archaeplastida,0.006753383484673809,17.49998,-152.00007
191,GP15_02_21,Archaeplastida,0.007738075325432705,11.00013,-152.00001
192,GP15_02_23,Archaeplastida,0.0076860400842279734,7.52686,-152.01638
193,GP15_02_25,Archaeplastida,0.008613157617564609,5.01547,-152.0233
194,GP15_02_27,Archaeplastida,0.010856602384860334,2.49982,-152.01363
195,GP15_02_29,Archaeplastida,0.01855981700411506,0.0022,-152.01378
196,GP15_02_31,Archaeplastida,0.014492043174225967,-2.50475,-152.00003
197,GP15_02_33,Archaeplastida,0.0180331612809278,-4.99972,-152.00247
198,GP15_02_35,Archaeplastida,0.015371012438520248,-10.49975,-151.99948
199,GP15_02_37,Archaeplastida,0.010853640336587792,-14.9986,-151.99808
200,GP15_02_39,Archaeplastida,0.011388055443344789,-19.99443,-152.09907
201,GP17-OCE_02_1,Archaeplastida,0.006871692861317327,-19.9999,-152.0003
202,GP17-OCE_02_3,Archaeplastida,0.0065850845772552945,-24.9996,-151.25
203,GP17-OCE_02_6,Archaeplastida,0.009150683642622788,-32.5,-150.0012
204,GP17-OCE_02_8,Archaeplastida,0.018194659923973597,-37.5001,-149.2803
205,GP17-OCE_02_10,Archaeplastida,0.014662795260409955,-42.5003,-148.4706
206,GP17-OCE_02_12,Archaeplastida,0.019292906871347444,-47.5,-147.5199
207,GP17-OCE_02_14,Archaeplastida,0.019448654690443396,-52.312,-146.4033
208,GP17-OCE_02_16,Archaeplastida,0.015472182975238901,-54.9995,-145.6559
209,GP17-OCE_02_18,Archaeplastida,0.029381214800459778,-56.1052,-145.3377
210,GP17-OCE_02_20,Archaeplastida,0.016511159238790346,-57.6014,-144.8581
211,GP17-OCE_02_22,Archaeplastida,0.03467720257474567,-59.9971,-143.9992
212,GP17-OCE_02_25,Archaeplastida,0.03478007888876843,-66.9998,-134.9994
213,GP17-OCE_02_27,Archaeplastida,0.036824345330856,-67.0003,-115.0079
214,GP17-OCE_02_29,Archaeplastida,0.03174924325165325,-66.9988,-100.001
215,GP17-OCE_02_32,Archaeplastida,0.018644966337741247,-59.9984,-82.4956
216,GP17-OCE_02_33,Archaeplastida,0.017853619518889516,-57.0001,-78.9996
217,GP17-OCE_02_35,Archaeplastida,0.02585227710366407,-54.3512,-76.5493
218,GP17-OCE_02_37,Archaeplastida,0.07663180049470053,-53.4991,-75.751
219,GP17-OCE_02_38,Archaeplastida,0.06303276690759636,-52.7019,-75.0972
220,GP15_02_1,Calditrichaeota,0.0010464852361340852,56.05909,-156.96154
221,GP15_02_3,Calditrichaeota,0.0024148395516196226,55.08013,-155.72003
222,GP15_02_4,Calditrichaeota,0.0033069014422566394,55.07994,-155.72033
223,GP15_02_5,Calditrichaeota,0.003318787739618555,53.68004,-153.79988
224,GP15_02_6,Calditrichaeota,0.0025731835000069024,52.00014,-151.99978
225,GP15_02_8,Calditrichaeota,0.0015928441559997983,47.00009,-151.99986
226,GP15_02_9,Calditrichaeota,0.0010220131774611,44.50019,-151.99984
227,GP15_02_10,Calditrichaeota,0.0004321673360573597,41.99998,-151.99985
228,GP15_02_12,Calditrichaeota,0.0011877756326202403,37.00007,-152.00017
229,GP15_02_14,Calditrichaeota,0.001294542021083226,32.00006,-151.99991
230,GP15_02_15,Calditrichaeota,0.0016037776107999113,29.5003,-152.0005
231,GP15_02_16,Calditrichaeota,0.0014277914520466903,26.99984,-152.00004
232,GP15_02_18,Calditrichaeota,0.00150048145097714,22.00015,-152.00005
233,GP15_02_18-3,Calditrichaeota,0.0013903912207562175,19.68113,-154.51301
234,GP15_02_19,Calditrichaeota,0.0011880308493678444,17.49998,-152.00007
235,GP15_02_21,Calditrichaeota,0.000923944880771256,11.00013,-152.00001
236,GP15_02_23,Calditrichaeota,0.0006635597313249977,7.52686,-152.01638
237,GP15_02_25,Calditrichaeota,0.00099711015356797,5.01547,-152.0233
238,GP15_02_27,Calditrichaeota,0.0018159820966681937,2.49982,-152.01363
239,GP15_02_29,Calditrichaeota,0.0023926821248705494,0.0022,-152.01378
240,GP15_02_31,Calditrichaeota,0.0019301325767713561,-2.50475,-152.00003
241,GP15_02_33,Calditrichaeota,0.0013327717869841727,-4.99972,-152.00247
242,GP15_02_35,Calditrichaeota,0.000766219278062861,-10.49975,-151.99948
243,GP15_02_37,Calditrichaeota,0.00045307440225820974,-14.9986,-151.99808
244,GP15_02_39,Calditrichaeota,0.0005184284947105067,-19.99443,-152.09907
245,GP17-OCE_02_1,Calditrichaeota,0.0006838276430139179,-19.9999,-152.0003
246,GP17-OCE_02_3,Calditrichaeota,0.0005135273213560459,-24.9996,-151.25
247,GP17-OCE_02_6,Calditrichaeota,0.0004149804648604985,-32.5,-150.0012
248,GP17-OCE_02_8,Calditrichaeota,0.0002902156598837435,-37.5001,-149.2803
249,GP17-OCE_02_10,Calditrichaeota,0.00019203497519319762,-42.5003,-148.4706
250,GP17-OCE_02_12,Calditrichaeota,0.00018114759214618963,-47.5,-147.5199
251,GP17-OCE_02_14,Calditrichaeota,0.000462915384199096,-52.312,-146.4033
252,GP17-OCE_02_16,Calditrichaeota,0.00016935342519007194,-54.9995,-145.6559
253,GP17-OCE_02_18,Calditrichaeota,0.00032516938549846045,-56.1052,-145.3377
254,GP17-OCE_02_20,Calditrichaeota,9.794897829187331e-05,-57.6014,-144.8581
255,GP17-OCE_02_22,Calditrichaeota,0.0001757963793067939,-59.9971,-143.9992
256,GP17-OCE_02_25,Calditrichaeota,9.772907423791883e-05,-66.9998,-134.9994
257,GP17-OCE_02_27,Calditrichaeota,0.00012843758807893553,-67.0003,-115.0079
258,GP17-OCE_02_29,Calditrichaeota,0.00013128869844809384,-66.9988,-100.001
259,GP17-OCE_02_32,Calditrichaeota,0.0002712161826687995,-59.9984,-82.4956
260,GP17-OCE_02_33,Calditrichaeota,0.0003642267107972168,-57.0001,-78.9996
261,GP17-OCE_02_35,Calditrichaeota,0.0006093108682164384,-54.3512,-76.5493
262,GP17-OCE_02_37,Calditrichaeota,0.0024903187773966332,-53.4991,-75.751
263,GP17-OCE_02_38,Calditrichaeota,0.0013299317497536263,-52.7019,-75.0972
264,GP15_02_1,Deferribacteres,0.0005553688248811467,56.05909,-156.96154
265,GP15_02_3,Deferribacteres,0.0010131717934157903,55.08013,-155.72003
266,GP15_02_4,Deferribacteres,0.0010667129083841926,55.07994,-155.72033
267,GP15_02_5,Deferribacteres,0.00128139854073974,53.68004,-153.79988
268,GP15_02_6,Deferribacteres,0.0009323554307324001,52.00014,-151.99978
269,GP15_02_8,Deferribacteres,0.0009177407203866722,47.00009,-151.99986
270,GP15_02_9,Deferribacteres,0.0008435689396425713,44.50019,-151.99984
271,GP15_02_10,Deferribacteres,0.00033560611346940804,41.99998,-151.99985
272,GP15_02_12,Deferribacteres,0.0003506299915839105,37.00007,-152.00017
273,GP15_02_14,Deferribacteres,0.00015221753651713222,32.00006,-151.99991
274,GP15_02_15,Deferribacteres,0.0003623302769151383,29.5003,-152.0005
275,GP15_02_16,Deferribacteres,0.0003650942284182222,26.99984,-152.00004
276,GP15_02_18,Deferribacteres,0.00012211162356975922,22.00015,-152.00005
277,GP15_02_18-3,Deferribacteres,0.00013483630438282176,19.68113,-154.51301
278,GP15_02_19,Deferribacteres,0.00016712422034156324,17.49998,-152.00007
279,GP15_02_21,Deferribacteres,0.00016394974520105214,11.00013,-152.00001
280,GP15_02_23,Deferribacteres,0.00017960017518087876,7.52686,-152.01638
281,GP15_02_25,Deferribacteres,0.0001374227859725782,5.01547,-152.0233
282,GP15_02_27,Deferribacteres,0.00017508633985160562,2.49982,-152.01363
283,GP15_02_29,Deferribacteres,0.0002471191381852563,0.0022,-152.01378
284,GP15_02_31,Deferribacteres,0.0001609434921298183,-2.50475,-152.00003
285,GP15_02_33,Deferribacteres,0.0001315653128885977,-4.99972,-152.00247
286,GP15_02_35,Deferribacteres,9.22479740248782e-05,-10.49975,-151.99948
287,GP15_02_37,Deferribacteres,8.703918891646008e-05,-14.9986,-151.99808
288,GP15_02_39,Deferribacteres,7.81909232632287e-05,-19.99443,-152.09907
289,GP17-OCE_02_1,Deferribacteres,0.00047691877060856497,-19.9999,-152.0003
290,GP17-OCE_02_3,Deferribacteres,0.00038000386872924594,-24.9996,-151.25
291,GP17-OCE_02_6,Deferribacteres,0.00038187019719337315,-32.5,-150.0012
292,GP17-OCE_02_8,Deferribacteres,0.0003678554428872946,-37.5001,-149.2803
293,GP17-OCE_02_10,Deferribacteres,0.0007933097940339798,-42.5003,-148.4706
294,GP17-OCE_02_12,Deferribacteres,0.0005741069255781656,-47.5,-147.5199
295,GP17-OCE_02_14,Deferribacteres,0.00045606110960849406,-52.312,-146.4033
296,GP17-OCE_02_16,Deferribacteres,0.0001755379662789048,-54.9995,-145.6559
297,GP17-OCE_02_18,Deferribacteres,0.00010708294869908388,-56.1052,-145.3377
298,GP17-OCE_02_20,Deferribacteres,0.00011024275237069784,-57.6014,-144.8581
299,GP17-OCE_02_22,Deferribacteres,0.00023990278498578748,-59.9971,-143.9992
300,GP17-OCE_02_25,Deferribacteres,5.26682869866424e-05,-66.9998,-134.9994
301,GP17-OCE_02_27,Deferribacteres,0.0001427970207458889,-67.0003,-115.0079
302,GP17-OCE_02_29,Deferribacteres,8.23362491503866e-05,-66.9988,-100.001
303,GP17-OCE_02_32,Deferribacteres,0.00023163589858078305,-59.9984,-82.4956
304,GP17-OCE_02_33,Deferribacteres,0.0002707874627360147,-57.0001,-78.9996
305,GP17-OCE_02_35,Deferribacteres,0.0004446269015387795,-54.3512,-76.5493
306,GP17-OCE_02_37,Deferribacteres,0.000631211471313828,-53.4991,-75.751
