,stn,clade,sum,lat,lon
0,GP15_02_1,Acanthoecida,0.0018118570838984696,56.05909,-156.96154
1,GP15_02_3,Acanthoecida,0.003714488280178375,55.08013,-155.72003
2,GP15_02_4,Acanthoecida,0.0033812432292139333,55.07994,-155.72033
3,GP15_02_5,Acanthoecida,0.0038594591900810845,53.68004,-153.79988
4,GP15_02_6,Acanthoecida,0.004140689198086499,52.00014,-151.99978
5,GP15_02_8,Acanthoecida,0.002911397800032994,47.00009,-151.99986
6,GP15_02_9,Acanthoecida,0.003096145585011878,44.50019,-151.99984
7,GP15_02_10,Acanthoecida,0.003494666609864693,41.99998,-151.99985
8,GP15_02_12,Acanthoecida,0.004278594590305957,37.00007,-152.00017
9,GP15_02_14,Acanthoecida,0.0037905318158146673,32.00006,-151.99991
10,GP15_02_15,Acanthoecida,0.003752954516399439,29.5003,-152.0005
11,GP15_02_16,Acanthoecida,0.003324433237415724,26.99984,-152.00004
12,GP15_02_18,Acanthoecida,0.0033952621857525037,22.00015,-152.00005
13,GP15_02_18-3,Acanthoecida,0.0034125566011186537,19.68113,-154.51301
14,GP15_02_19,Acanthoecida,0.0040582923355971965,17.49998,-152.00007
15,GP15_02_21,Acanthoecida,0.003353878344704265,11.00013,-152.00001
16,GP15_02_23,Acanthoecida,0.003278189567625233,7.52686,-152.01638
17,GP15_02_25,Acanthoecida,0.0029527916085529625,5.01547,-152.0233
18,GP15_02_27,Acanthoecida,0.0040285287499614835,2.49982,-152.01363
19,GP15_02_29,Acanthoecida,0.0044386952741031225,0.0022,-152.01378
20,GP15_02_31,Acanthoecida,0.004163248717962378,-2.50475,-152.00003
21,GP15_02_33,Acanthoecida,0.003889712786150381,-4.99972,-152.00247
22,GP15_02_35,Acanthoecida,0.003599032736875954,-10.49975,-151.99948
23,GP15_02_37,Acanthoecida,0.003262350908396286,-14.9986,-151.99808
24,GP15_02_39,Acanthoecida,0.0028636100419321274,-19.99443,-152.09907
25,GP17-OCE_02_1,Acanthoecida,0.002447364355544947,-19.9999,-152.0003
26,GP17-OCE_02_3,Acanthoecida,0.0020229599878711863,-24.9996,-151.25
27,GP17-OCE_02_6,Acanthoecida,0.0035445087713835487,-32.5,-150.0012
28,GP17-OCE_02_8,Acanthoecida,0.0034321493625316755,-37.5001,-149.2803
29,GP17-OCE_02_10,Acanthoecida,0.0028651217520493026,-42.5003,-148.4706
30,GP17-OCE_02_12,Acanthoecida,0.002791851228842529,-47.5,-147.5199
31,GP17-OCE_02_14,Acanthoecida,0.002024097147049449,-52.312,-146.4033
32,GP17-OCE_02_16,Acanthoecida,0.002005207867404237,-54.9995,-145.6559
33,GP17-OCE_02_18,Acanthoecida,0.001315160373056178,-56.1052,-145.3377
34,GP17-OCE_02_20,Acanthoecida,0.002184436483268844,-57.6014,-144.8581
35,GP17-OCE_02_22,Acanthoecida,0.00240856752698302,-59.9971,-143.9992
36,GP17-OCE_02_25,Acanthoecida,0.001920076202208406,-66.9998,-134.9994
37,GP17-OCE_02_27,Acanthoecida,0.0019752295529159337,-67.0003,-115.0079
38,GP17-OCE_02_29,Acanthoecida,0.0024618346967673543,-66.9988,-100.001
39,GP17-OCE_02_32,Acanthoecida,0.002854209085349173,-59.9984,-82.4956
40,GP17-OCE_02_33,Acanthoecida,0.0017867410361705994,-57.0001,-78.9996
41,GP17-OCE_02_35,Acanthoecida,0.00202343318004503,-54.3512,-76.5493
42,GP17-OCE_02_37,Acanthoecida,0.002177819815334381,-53.4991,-75.751
43,GP17-OCE_02_38,Acanthoecida,0.002225083036513807,-52.7019,-75.0972
44,GP15_02_1,Acidimicrobiales,0.0003269179486542061,56.05909,-156.96154
45,GP15_02_3,Acidimicrobiales,0.0002368370658002778,55.08013,-155.72003
46,GP15_02_4,Acidimicrobiales,0.00019827175610268345,55.07994,-155.72033
47,GP15_02_5,Acidimicrobiales,0.0005035943281262869,53.68004,-153.79988
48,GP15_02_6,Acidimicrobiales,0.0002758574833475219,52.00014,-151.99978
49,GP15_02_8,Acidimicrobiales,0.0003393760601561951,47.00009,-151.99986
50,GP15_02_9,Acidimicrobiales,0.0002367170777424229,44.50019,-151.99984
51,GP15_02_10,Acidimicrobiales,0.000185307244492166,41.99998,-151.99985
52,GP15_02_12,Acidimicrobiales,0.00034882685435373196,37.00007,-152.00017
53,GP15_02_14,Acidimicrobiales,0.0001894744852278136,32.00006,-151.99991
54,GP15_02_15,Acidimicrobiales,0.00017428531713066083,29.5003,-152.0005
55,GP15_02_16,Acidimicrobiales,0.00030627880056470334,26.99984,-152.00004
56,GP15_02_18,Acidimicrobiales,0.00039152651854346636,22.00015,-152.00005
57,GP15_02_18-3,Acidimicrobiales,0.00025608282718966554,19.68113,-154.51301
58,GP15_02_19,Acidimicrobiales,0.00013495332409118357,17.49998,-152.00007
59,GP15_02_21,Acidimicrobiales,0.00012028686569400527,11.00013,-152.00001
60,GP15_02_23,Acidimicrobiales,0.00015272134510337955,7.52686,-152.01638
61,GP15_02_25,Acidimicrobiales,0.0001264287982395544,5.01547,-152.0233
62,GP15_02_27,Acidimicrobiales,0.0002893190279069487,2.49982,-152.01363
63,GP15_02_29,Acidimicrobiales,0.00030917903052372344,0.0022,-152.01378
64,GP15_02_31,Acidimicrobiales,0.00022456562839853227,-2.50475,-152.00003
65,GP15_02_33,Acidimicrobiales,0.00016953969102682142,-4.99972,-152.00247
66,GP15_02_35,Acidimicrobiales,8.763035276240426e-05,-10.49975,-151.99948
67,GP15_02_37,Acidimicrobiales,9.663263377095605e-05,-14.9986,-151.99808
68,GP15_02_39,Acidimicrobiales,3.415826070789468e-05,-19.99443,-152.09907
69,GP17-OCE_02_1,Acidimicrobiales,0.0003607265784618196,-19.9999,-152.0003
70,GP17-OCE_02_3,Acidimicrobiales,0.0007847416280049302,-24.9996,-151.25
71,GP17-OCE_02_6,Acidimicrobiales,0.0005900305612150542,-32.5,-150.0012
72,GP17-OCE_02_8,Acidimicrobiales,0.00015946618789446218,-37.5001,-149.2803
73,GP17-OCE_02_10,Acidimicrobiales,0.0001233826872552506,-42.5003,-148.4706
74,GP17-OCE_02_12,Acidimicrobiales,4.042365766173776e-05,-47.5,-147.5199
75,GP17-OCE_02_14,Acidimicrobiales,9.320592353155296e-05,-52.312,-146.4033
76,GP17-OCE_02_16,Acidimicrobiales,3.348048228867668e-05,-54.9995,-145.6559
77,GP17-OCE_02_18,Acidimicrobiales,0.0,-56.1052,-145.3377
78,GP17-OCE_02_20,Acidimicrobiales,1.46815440358356e-05,-57.6014,-144.8581
79,GP17-OCE_02_22,Acidimicrobiales,2.19182916201471e-05,-59.9971,-143.9992
80,GP17-OCE_02_25,Acidimicrobiales,1.96466253457759e-05,-66.9998,-134.9994
81,GP17-OCE_02_27,Acidimicrobiales,0.00011852410876989696,-67.0003,-115.0079
82,GP17-OCE_02_29,Acidimicrobiales,0.0001113083305117164,-66.9988,-100.001
83,GP17-OCE_02_32,Acidimicrobiales,0.00016590383165752482,-59.9984,-82.4956
84,GP17-OCE_02_33,Acidimicrobiales,8.271557100343694e-05,-57.0001,-78.9996
85,GP17-OCE_02_35,Acidimicrobiales,0.0001669667457471023,-54.3512,-76.5493
86,GP17-OCE_02_37,Acidimicrobiales,0.00018135479337656022,-53.4991,-75.751
87,GP17-OCE_02_38,Acidimicrobiales,0.000510538060674842,-52.7019,-75.0972
88,GP15_02_1,Aeromonadales,0.00039494779922190197,56.05909,-156.96154
89,GP15_02_3,Aeromonadales,0.00024684357345272146,55.08013,-155.72003
90,GP15_02_4,Aeromonadales,0.0003056158876229366,55.07994,-155.72033
91,GP15_02_5,Aeromonadales,0.00034340606175258925,53.68004,-153.79988
92,GP15_02_6,Aeromonadales,0.00020737133879353292,52.00014,-151.99978
93,GP15_02_8,Aeromonadales,0.0005711678817947903,47.00009,-151.99986
94,GP15_02_9,Aeromonadales,0.0010737556885779117,44.50019,-151.99984
95,GP15_02_10,Aeromonadales,0.00031427902130525654,41.99998,-151.99985
96,GP15_02_12,Aeromonadales,0.00034761554758204184,37.00007,-152.00017
97,GP15_02_14,Aeromonadales,0.00012946106255148747,32.00006,-151.99991
98,GP15_02_15,Aeromonadales,0.00029752353429888666,29.5003,-152.0005
