,stn,clade,sum,lat,lon
42,GP17-OCE_02_37,Gammaproteobacteria,0,-53.4991,-75.751
43,GP17-OCE_02_38,Gammaproteobacteria,0,-52.7019,-75.0972
44,GP15_02_1,Actinobacteria,0.001373912,56.05909,-156.96154
45,GP15_02_3,Actinobacteria,0.002752553,55.08013,-155.72003
46,GP15_02_4,Actinobacteria,0.00329171,55.07994,-155.72033
47,GP15_02_5,Actinobacteria,0.003770665,53.68004,-153.79988
48,GP15_02_6,Actinobacteria,0.003451706,52.00014,-151.99978
49,GP15_02_8,Actinobacteria,0.003281225,47.00009,-151.99986
50,GP15_02_9,Actinobacteria,0.002779333,44.50019,-151.99984
51,GP15_02_10,Actinobacteria,0.00185727,41.99998,-151.99985
52,GP15_02_12,Actinobacteria,0.002720344,37.00007,-152.00017
53,GP15_02_14,Actinobacteria,0.00134077,32.00006,-151.99991
54,GP15_02_15,Actinobacteria,0.001301339,29.5003,-152.0005
55,GP15_02_16,Actinobacteria,0.001948206,26.99984,-152.00004
56,GP15_02_18,Actinobacteria,0.002107083,22.00015,-152.00005
57,GP15_02_18-3,Actinobacteria,0.001867484,19.68113,-154.51301
58,GP15_02_19,Actinobacteria,0.001466029,17.49998,-152.00007
59,GP15_02_21,Actinobacteria,0.001455214,11.00013,-152.00001
60,GP15_02_23,Actinobacteria,0.001801907,7.52686,-152.01638
61,GP15_02_25,Actinobacteria,0.001516303,5.01547,-152.0233
62,GP15_02_27,Actinobacteria,0.002356283,2.49982,-152.01363
63,GP15_02_29,Actinobacteria,0.001423894,0.0022,-152.01378
64,GP15_02_31,Actinobacteria,0.00215427,-2.50475,-152.00003
65,GP15_02_33,Actinobacteria,0.001862152,-4.99972,-152.00247
66,GP15_02_35,Actinobacteria,0.001402624,-10.49975,-151.99948
67,GP15_02_37,Actinobacteria,0.001307688,-14.9986,-151.99808
68,GP15_02_39,Actinobacteria,0.000750061,-19.99443,-152.09907
69,GP17-OCE_02_1,Actinobacteria,0.002860278,-19.9999,-152.0003
70,GP17-OCE_02_3,Actinobacteria,0.00435974,-24.9996,-151.25
71,GP17-OCE_02_6,Actinobacteria,0.003844443,-32.5,-150.0012
72,GP17-OCE_02_8,Actinobacteria,0.002835318,-37.5001,-149.2803
73,GP17-OCE_02_10,Actinobacteria,0.002232647,-42.5003,-148.4706
74,GP17-OCE_02_12,Actinobacteria,0.001738802,-47.5,-147.5199
75,GP17-OCE_02_14,Actinobacteria,0.001331452,-52.312,-146.4033
76,GP17-OCE_02_16,Actinobacteria,0.001495428,-54.9995,-145.6559
77,GP17-OCE_02_18,Actinobacteria,0.000523922,-56.1052,-145.3377
78,GP17-OCE_02_20,Actinobacteria,0.000607611,-57.6014,-144.8581
79,GP17-OCE_02_22,Actinobacteria,0.000411164,-59.9971,-143.9992
80,GP17-OCE_02_25,Actinobacteria,0.000268183,-66.9998,-134.9994
81,GP17-OCE_02_27,Actinobacteria,0.000996909,-67.0003,-115.0079
82,GP17-OCE_02_29,Actinobacteria,0.00095149,-66.9988,-100.001
83,GP17-OCE_02_32,Actinobacteria,0.001805826,-59.9984,-82.4956
84,GP17-OCE_02_33,Actinobacteria,0.001624349,-57.0001,-78.9996
85,GP17-OCE_02_35,Actinobacteria,0.001627258,-54.3512,-76.5493
86,GP17-OCE_02_37,Actinobacteria,0.001825591,-53.4991,-75.751
87,GP17-OCE_02_38,Actinobacteria,0.003057972,-52.7019,-75.0972
88,GP15_02_1,Alphaproteobacteria,0.154187106,56.05909,-156.96154
89,GP15_02_3,Alphaproteobacteria,0.321751776,55.08013,-155.72003
90,GP15_02_4,Alphaproteobacteria,0.328499785,55.07994,-155.72033
91,GP15_02_5,Alphaproteobacteria,0.381469427,53.68004,-153.79988
92,GP15_02_6,Alphaproteobacteria,0.367406651,52.00014,-151.99978
93,GP15_02_8,Alphaproteobacteria,0.353272266,47.00009,-151.99986
94,GP15_02_9,Alphaproteobacteria,0.405478876,44.50019,-151.99984
95,GP15_02_10,Alphaproteobacteria,0.273173318,41.99998,-151.99985
96,GP15_02_12,Alphaproteobacteria,0.330193343,37.00007,-152.00017
97,GP15_02_14,Alphaproteobacteria,0.231347888,32.00006,-151.99991
98,GP15_02_15,Alphaproteobacteria,0.245739288,29.5003,-152.0005
99,GP15_02_16,Alphaproteobacteria,0.280357062,26.99984,-152.00004
100,GP15_02_18,Alphaproteobacteria,0.267329885,22.00015,-152.00005
101,GP15_02_18-3,Alphaproteobacteria,0.246474205,19.68113,-154.51301
102,GP15_02_19,Alphaproteobacteria,0.259900373,17.49998,-152.00007
103,GP15_02_21,Alphaproteobacteria,0.219870308,11.00013,-152.00001
104,GP15_02_23,Alphaproteobacteria,0.248316987,7.52686,-152.01638
105,GP15_02_25,Alphaproteobacteria,0.206622039,5.01547,-152.0233
106,GP15_02_27,Alphaproteobacteria,0.267430155,2.49982,-152.01363
107,GP15_02_29,Alphaproteobacteria,0.244996674,0.0022,-152.01378
108,GP15_02_31,Alphaproteobacteria,0.292224753,-2.50475,-152.00003
109,GP15_02_33,Alphaproteobacteria,0.249969507,-4.99972,-152.00247
110,GP15_02_35,Alphaproteobacteria,0.214837533,-10.49975,-151.99948
111,GP15_02_37,Alphaproteobacteria,0.249626167,-14.9986,-151.99808
112,GP15_02_39,Alphaproteobacteria,0.202963529,-19.99443,-152.09907
113,GP17-OCE_02_1,Alphaproteobacteria,0.368520071,-19.9999,-152.0003
114,GP17-OCE_02_3,Alphaproteobacteria,0.383985279,-24.9996,-151.25
115,GP17-OCE_02_6,Alphaproteobacteria,0.460812559,-32.5,-150.0012
116,GP17-OCE_02_8,Alphaproteobacteria,0.372282789,-37.5001,-149.2803
117,GP17-OCE_02_10,Alphaproteobacteria,0.440568938,-42.5003,-148.4706
118,GP17-OCE_02_12,Alphaproteobacteria,0.400371094,-47.5,-147.5199
119,GP17-OCE_02_14,Alphaproteobacteria,0.39757929,-52.312,-146.4033
120,GP17-OCE_02_16,Alphaproteobacteria,0.364192893,-54.9995,-145.6559
121,GP17-OCE_02_18,Alphaproteobacteria,0.29724154,-56.1052,-145.3377
122,GP17-OCE_02_20,Alphaproteobacteria,0.309692958,-57.6014,-144.8581
123,GP17-OCE_02_22,Alphaproteobacteria,0.184956763,-59.9971,-143.9992
124,GP17-OCE_02_25,Alphaproteobacteria,0.18087247,-66.9998,-134.9994
125,GP17-OCE_02_27,Alphaproteobacteria,0.190135676,-67.0003,-115.0079
126,GP17-OCE_02_29,Alphaproteobacteria,0.20486643,-66.9988,-100.001
127,GP17-OCE_02_32,Alphaproteobacteria,0.362296689,-59.9984,-82.4956
128,GP17-OCE_02_33,Alphaproteobacteria,0.35277568,-57.0001,-78.9996
129,GP17-OCE_02_35,Alphaproteobacteria,0.338161542,-54.3512,-76.5493
130,GP17-OCE_02_37,Alphaproteobacteria,0.299484653,-53.4991,-75.751
131,GP17-OCE_02_38,Alphaproteobacteria,0.307637004,-52.7019,-75.0972
132,GP15_02_1,Apicomplexa,0.000273934,56.05909,-156.96154
133,GP15_02_3,Apicomplexa,0.000395855,55.08013,-155.72003
134,GP15_02_4,Apicomplexa,0.000421359,55.07994,-155.72033
135,GP15_02_5,Apicomplexa,0.000589034,53.68004,-153.79988
136,GP15_02_6,Apicomplexa,0.000503566,52.00014,-151.99978
137,GP15_02_8,Apicomplexa,0.000528805,47.00009,-151.99986
138,GP15_02_9,Apicomplexa,0.000377202,44.50019,-151.99984
139,GP15_02_10,Apicomplexa,0.000201813,41.99998,-151.99985
140,GP15_02_12,Apicomplexa,0.000118783,37.00007,-152.00017
141,GP15_02_14,Apicomplexa,0.000325243,32.00006,-151.99991
142,GP15_02_15,Apicomplexa,0.000334466,29.5003,-152.0005
143,GP15_02_16,Apicomplexa,0.000302929,26.99984,-152.00004
144,GP15_02_18,Apicomplexa,0.000323098,22.00015,-152.00005
145,GP15_02_18-3,Apicomplexa,0.000227809,19.68113,-154.51301
146,GP15_02_19,Apicomplexa,0.000364284,17.49998,-152.00007
147,GP15_02_21,Apicomplexa,0.000363043,11.00013,-152.00001
148,GP15_02_23,Apicomplexa,0.000462376,7.52686,-152.01638
149,GP15_02_25,Apicomplexa,0.000210981,5.01547,-152.0233
150,GP15_02_27,Apicomplexa,0.000349386,2.49982,-152.01363
151,GP15_02_29,Apicomplexa,0.000502999,0.0022,-152.01378
152,GP15_02_31,Apicomplexa,0.000331155,-2.50475,-152.00003
153,GP15_02_33,Apicomplexa,0.000641352,-4.99972,-152.00247
154,GP15_02_35,Apicomplexa,0.000362774,-10.49975,-151.99948
155,GP15_02_37,Apicomplexa,0.000225816,-14.9986,-151.99808
156,GP15_02_39,Apicomplexa,0.000407876,-19.99443,-152.09907
157,GP17-OCE_02_1,Apicomplexa,0.000223856,-19.9999,-152.0003
158,GP17-OCE_02_3,Apicomplexa,0.000196804,-24.9996,-151.25
159,GP17-OCE_02_6,Apicomplexa,0.000378631,-32.5,-150.0012
160,GP17-OCE_02_8,Apicomplexa,0.000488007,-37.5001,-149.2803
161,GP17-OCE_02_10,Apicomplexa,0.001039113,-42.5003,-148.4706
162,GP17-OCE_02_12,Apicomplexa,0.001093149,-47.5,-147.5199
163,GP17-OCE_02_14,Apicomplexa,0.000771955,-52.312,-146.4033
164,GP17-OCE_02_16,Apicomplexa,0.000372851,-54.9995,-145.6559
165,GP17-OCE_02_18,Apicomplexa,0.000582911,-56.1052,-145.3377
166,GP17-OCE_02_20,Apicomplexa,0.000683931,-57.6014,-144.8581
167,GP17-OCE_02_22,Apicomplexa,0.000866318,-59.9971,-143.9992
168,GP17-OCE_02_25,Apicomplexa,0.000731585,-66.9998,-134.9994
169,GP17-OCE_02_27,Apicomplexa,0.000730344,-67.0003,-115.0079
170,GP17-OCE_02_29,Apicomplexa,0.000510851,-66.9988,-100.001
171,GP17-OCE_02_32,Apicomplexa,0.000516995,-59.9984,-82.4956
172,GP17-OCE_02_33,Apicomplexa,0.000755623,-57.0001,-78.9996
173,GP17-OCE_02_35,Apicomplexa,0.000850987,-54.3512,-76.5493
174,GP17-OCE_02_37,Apicomplexa,0.000942515,-53.4991,-75.751
175,GP17-OCE_02_38,Apicomplexa,0.000890682,-52.7019,-75.0972
176,GP15_02_1,Aquificae,5.52E-05,56.05909,-156.96154
177,GP15_02_3,Aquificae,9.32E-05,55.08013,-155.72003
178,GP15_02_4,Aquificae,5.14E-05,55.07994,-155.72033
179,GP15_02_5,Aquificae,0.000104374,53.68004,-153.79988
180,GP15_02_6,Aquificae,6.21E-05,52.00014,-151.99978
181,GP15_02_8,Aquificae,5.73E-05,47.00009,-151.99986
182,GP15_02_9,Aquificae,2.22E-05,44.50019,-151.99984
183,GP15_02_10,Aquificae,0.000484341,41.99998,-151.99985
184,GP15_02_12,Aquificae,0.000391388,37.00007,-152.00017
185,GP15_02_14,Aquificae,0.000598573,32.00006,-151.99991
186,GP15_02_15,Aquificae,0.000161563,29.5003,-152.0005
187,GP15_02_16,Aquificae,0.000402618,26.99984,-152.00004
188,GP15_02_18,Aquificae,0.000390351,22.00015,-152.00005
189,GP15_02_18-3,Aquificae,0.000175099,19.68113,-154.51301
190,GP15_02_19,Aquificae,0.000256991,17.49998,-152.00007
191,GP15_02_21,Aquificae,0.000151376,11.00013,-152.00001
192,GP15_02_23,Aquificae,0.000166963,7.52686,-152.01638
193,GP15_02_25,Aquificae,0.000238155,5.01547,-152.0233
194,GP15_02_27,Aquificae,7.53E-05,2.49982,-152.01363
195,GP15_02_29,Aquificae,2.30E-05,0.0022,-152.01378
196,GP15_02_31,Aquificae,1.95E-05,-2.50475,-152.00003
197,GP15_02_33,Aquificae,5.14E-05,-4.99972,-152.00247
198,GP15_02_35,Aquificae,4.03E-05,-10.49975,-151.99948
199,GP15_02_37,Aquificae,6.93E-05,-14.9986,-151.99808
200,GP15_02_39,Aquificae,0.000130698,-19.99443,-152.09907
201,GP17-OCE_02_1,Aquificae,0.000110624,-19.9999,-152.0003
202,GP17-OCE_02_3,Aquificae,9.26E-05,-24.9996,-151.25
203,GP17-OCE_02_6,Aquificae,0.00023947,-32.5,-150.0012
204,GP17-OCE_02_8,Aquificae,0,-37.5001,-149.2803
205,GP17-OCE_02_10,Aquificae,0,-42.5003,-148.4706
206,GP17-OCE_02_12,Aquificae,0,-47.5,-147.5199
207,GP17-OCE_02_14,Aquificae,0,-52.312,-146.4033
208,GP17-OCE_02_16,Aquificae,0,-54.9995,-145.6559
209,GP17-OCE_02_18,Aquificae,2.25E-05,-56.1052,-145.3377
210,GP17-OCE_02_20,Aquificae,5.66E-05,-57.6014,-144.8581
211,GP17-OCE_02_22,Aquificae,9.57E-05,-59.9971,-143.9992
212,GP17-OCE_02_25,Aquificae,1.68E-05,-66.9998,-134.9994
213,GP17-OCE_02_27,Aquificae,0.00017269,-67.0003,-115.0079
214,GP17-OCE_02_29,Aquificae,0.000183537,-66.9988,-100.001
215,GP17-OCE_02_32,Aquificae,6.69E-06,-59.9984,-82.4956
216,GP17-OCE_02_33,Aquificae,1.34E-05,-57.0001,-78.9996
217,GP17-OCE_02_35,Aquificae,2.14E-05,-54.3512,-76.5493
218,GP17-OCE_02_37,Aquificae,2.54E-05,-53.4991,-75.751
219,GP17-OCE_02_38,Aquificae,0,-52.7019,-75.0972
220,GP15_02_1,Archaeoglobi,0.000182815,56.05909,-156.96154
221,GP15_02_3,Archaeoglobi,0,55.08013,-155.72003
222,GP15_02_4,Archaeoglobi,0,55.07994,-155.72033
223,GP15_02_5,Archaeoglobi,0,53.68004,-153.79988
224,GP15_02_6,Archaeoglobi,0,52.00014,-151.99978
225,GP15_02_8,Archaeoglobi,1.30E-05,47.00009,-151.99986
226,GP15_02_9,Archaeoglobi,8.92E-05,44.50019,-151.99984
227,GP15_02_10,Archaeoglobi,0,41.99998,-151.99985
228,GP15_02_12,Archaeoglobi,0,37.00007,-152.00017
229,GP15_02_14,Archaeoglobi,0,32.00006,-151.99991
230,GP15_02_15,Archaeoglobi,2.24E-05,29.5003,-152.0005
231,GP15_02_16,Archaeoglobi,0,26.99984,-152.00004
232,GP15_02_18,Archaeoglobi,1.88E-05,22.00015,-152.00005
233,GP15_02_18-3,Archaeoglobi,0,19.68113,-154.51301
234,GP15_02_19,Archaeoglobi,0,17.49998,-152.00007
235,GP15_02_21,Archaeoglobi,1.27E-05,11.00013,-152.00001
236,GP15_02_23,Archaeoglobi,0,7.52686,-152.01638
237,GP15_02_25,Archaeoglobi,2.97E-05,5.01547,-152.0233
238,GP15_02_27,Archaeoglobi,1.86E-05,2.49982,-152.01363
239,GP15_02_29,Archaeoglobi,0,0.0022,-152.01378
240,GP15_02_31,Archaeoglobi,0,-2.50475,-152.00003
241,GP15_02_33,Archaeoglobi,4.00E-05,-4.99972,-152.00247
242,GP15_02_35,Archaeoglobi,2.01E-05,-10.49975,-151.99948
243,GP15_02_37,Archaeoglobi,3.37E-05,-14.9986,-151.99808
244,GP15_02_39,Archaeoglobi,1.64E-05,-19.99443,-152.09907
245,GP17-OCE_02_1,Archaeoglobi,0,-19.9999,-152.0003
246,GP17-OCE_02_3,Archaeoglobi,1.52E-05,-24.9996,-151.25
247,GP17-OCE_02_6,Archaeoglobi,0.000119261,-32.5,-150.0012
248,GP17-OCE_02_8,Archaeoglobi,0,-37.5001,-149.2803
249,GP17-OCE_02_10,Archaeoglobi,0,-42.5003,-148.4706
250,GP17-OCE_02_12,Archaeoglobi,0,-47.5,-147.5199
251,GP17-OCE_02_14,Archaeoglobi,0,-52.312,-146.4033
252,GP17-OCE_02_16,Archaeoglobi,0,-54.9995,-145.6559
253,GP17-OCE_02_18,Archaeoglobi,0,-56.1052,-145.3377
254,GP17-OCE_02_20,Archaeoglobi,0,-57.6014,-144.8581
255,GP17-OCE_02_22,Archaeoglobi,0,-59.9971,-143.9992
256,GP17-OCE_02_25,Archaeoglobi,0,-66.9998,-134.9994
257,GP17-OCE_02_27,Archaeoglobi,0,-67.0003,-115.0079
258,GP17-OCE_02_29,Archaeoglobi,0,-66.9988,-100.001
259,GP17-OCE_02_32,Archaeoglobi,0,-59.9984,-82.4956
260,GP17-OCE_02_33,Archaeoglobi,0,-57.0001,-78.9996
261,GP17-OCE_02_35,Archaeoglobi,0,-54.3512,-76.5493
262,GP17-OCE_02_37,Archaeoglobi,0,-53.4991,-75.751
263,GP17-OCE_02_38,Archaeoglobi,2.02E-05,-52.7019,-75.0972
264,GP15_02_1,Bacteroidetes/Chlorobi group,0.021214709,56.05909,-156.96154
265,GP15_02_3,Bacteroidetes/Chlorobi group,0.045444557,55.08013,-155.72003
266,GP15_02_4,Bacteroidetes/Chlorobi group,0.043669862,55.07994,-155.72033
267,GP15_02_5,Bacteroidetes/Chlorobi group,0.050485135,53.68004,-153.79988
268,GP15_02_6,Bacteroidetes/Chlorobi group,0.053534508,52.00014,-151.99978
269,GP15_02_8,Bacteroidetes/Chlorobi group,0.052279908,47.00009,-151.99986
270,GP15_02_9,Bacteroidetes/Chlorobi group,0.057569162,44.50019,-151.99984
271,GP15_02_10,Bacteroidetes/Chlorobi group,0.026424703,41.99998,-151.99985
272,GP15_02_12,Bacteroidetes/Chlorobi group,0.016977454,37.00007,-152.00017
273,GP15_02_14,Bacteroidetes/Chlorobi group,0.018975889,32.00006,-151.99991
274,GP15_02_15,Bacteroidetes/Chlorobi group,0.022176222,29.5003,-152.0005
275,GP15_02_16,Bacteroidetes/Chlorobi group,0.024373781,26.99984,-152.00004
276,GP15_02_18,Bacteroidetes/Chlorobi group,0.020625276,22.00015,-152.00005
277,GP15_02_18-3,Bacteroidetes/Chlorobi group,0.019315338,19.68113,-154.51301
278,GP15_02_19,Bacteroidetes/Chlorobi group,0.018534119,17.49998,-152.00007
279,GP15_02_21,Bacteroidetes/Chlorobi group,0.015417046,11.00013,-152.00001
280,GP15_02_23,Bacteroidetes/Chlorobi group,0.019569935,7.52686,-152.01638
281,GP15_02_25,Bacteroidetes/Chlorobi group,0.016250711,5.01547,-152.0233
282,GP15_02_27,Bacteroidetes/Chlorobi group,0.018870859,2.49982,-152.01363
283,GP15_02_29,Bacteroidetes/Chlorobi group,0.021183672,0.0022,-152.01378
284,GP15_02_31,Bacteroidetes/Chlorobi group,0.027352262,-2.50475,-152.00003
285,GP15_02_33,Bacteroidetes/Chlorobi group,0.027371434,-4.99972,-152.00247
286,GP15_02_35,Bacteroidetes/Chlorobi group,0.016066176,-10.49975,-151.99948
287,GP15_02_37,Bacteroidetes/Chlorobi group,0.020037766,-14.9986,-151.99808
288,GP15_02_39,Bacteroidetes/Chlorobi group,0.013098815,-19.99443,-152.09907
289,GP17-OCE_02_1,Bacteroidetes/Chlorobi group,0.021887705,-19.9999,-152.0003
290,GP17-OCE_02_3,Bacteroidetes/Chlorobi group,0.022284314,-24.9996,-151.25
291,GP17-OCE_02_6,Bacteroidetes/Chlorobi group,0.020092335,-32.5,-150.0012
292,GP17-OCE_02_8,Bacteroidetes/Chlorobi group,0.0318526,-37.5001,-149.2803
293,GP17-OCE_02_10,Bacteroidetes/Chlorobi group,0.036582889,-42.5003,-148.4706
294,GP17-OCE_02_12,Bacteroidetes/Chlorobi group,0.05083158,-47.5,-147.5199
295,GP17-OCE_02_14,Bacteroidetes/Chlorobi group,0.07643222,-52.312,-146.4033
296,GP17-OCE_02_16,Bacteroidetes/Chlorobi group,0.093585456,-54.9995,-145.6559
297,GP17-OCE_02_18,Bacteroidetes/Chlorobi group,0.057570028,-56.1052,-145.3377
298,GP17-OCE_02_20,Bacteroidetes/Chlorobi group,0.083381695,-57.6014,-144.8581
299,GP17-OCE_02_22,Bacteroidetes/Chlorobi group,0.070602149,-59.9971,-143.9992
300,GP17-OCE_02_25,Bacteroidetes/Chlorobi group,0.089126682,-66.9998,-134.9994
301,GP17-OCE_02_27,Bacteroidetes/Chlorobi group,0.049112016,-67.0003,-115.0079
302,GP17-OCE_02_29,Bacteroidetes/Chlorobi group,0.105694468,-66.9988,-100.001
303,GP17-OCE_02_32,Bacteroidetes/Chlorobi group,0.042273022,-59.9984,-82.4956
304,GP17-OCE_02_33,Bacteroidetes/Chlorobi group,0.04229705,-57.0001,-78.9996
305,GP17-OCE_02_35,Bacteroidetes/Chlorobi group,0.040050197,-54.3512,-76.5493
306,GP17-OCE_02_37,Bacteroidetes/Chlorobi group,0.057629984,-53.4991,-75.751
307,GP17-OCE_02_38,Bacteroidetes/Chlorobi group,0.061606298,-52.7019,-75.0972
308,GP15_02_1,Betaproteobacteria,0.004023077,56.05909,-156.96154
309,GP15_02_3,Betaproteobacteria,0.011019804,55.08013,-155.72003
310,GP15_02_4,Betaproteobacteria,0.012535703,55.07994,-155.72033
311,GP15_02_5,Betaproteobacteria,0.013051298,53.68004,-153.79988
312,GP15_02_6,Betaproteobacteria,0.011887295,52.00014,-151.99978
313,GP15_02_8,Betaproteobacteria,0.013105564,47.00009,-151.99986
314,GP15_02_9,Betaproteobacteria,0.015149008,44.50019,-151.99984
315,GP15_02_10,Betaproteobacteria,0.008388444,41.99998,-151.99985
316,GP15_02_12,Betaproteobacteria,0.007028947,37.00007,-152.00017
317,GP15_02_14,Betaproteobacteria,0.004520344,32.00006,-151.99991
318,GP15_02_15,Betaproteobacteria,0.006206736,29.5003,-152.0005
319,GP15_02_16,Betaproteobacteria,0.004797794,26.99984,-152.00004
320,GP15_02_18,Betaproteobacteria,0.004581813,22.00015,-152.00005
321,GP15_02_18-3,Betaproteobacteria,0.004558588,19.68113,-154.51301
322,GP15_02_19,Betaproteobacteria,0.00609581,17.49998,-152.00007
323,GP15_02_21,Betaproteobacteria,0.00542654,11.00013,-152.00001
324,GP15_02_23,Betaproteobacteria,0.005756275,7.52686,-152.01638
325,GP15_02_25,Betaproteobacteria,0.004115685,5.01547,-152.0233
326,GP15_02_27,Betaproteobacteria,0.004729512,2.49982,-152.01363
327,GP15_02_29,Betaproteobacteria,0.00471391,0.0022,-152.01378
328,GP15_02_31,Betaproteobacteria,0.005322339,-2.50475,-152.00003
329,GP15_02_33,Betaproteobacteria,0.004830375,-4.99972,-152.00247
330,GP15_02_35,Betaproteobacteria,0.003825859,-10.49975,-151.99948
331,GP15_02_37,Betaproteobacteria,0.004147142,-14.9986,-151.99808
332,GP15_02_39,Betaproteobacteria,0.003767268,-19.99443,-152.09907
333,GP17-OCE_02_1,Betaproteobacteria,0.006048048,-19.9999,-152.0003
334,GP17-OCE_02_3,Betaproteobacteria,0.005010997,-24.9996,-151.25
335,GP17-OCE_02_6,Betaproteobacteria,0.009352611,-32.5,-150.0012
336,GP17-OCE_02_8,Betaproteobacteria,0.013247163,-37.5001,-149.2803
337,GP17-OCE_02_10,Betaproteobacteria,0.015125587,-42.5003,-148.4706
338,GP17-OCE_02_12,Betaproteobacteria,0.011306591,-47.5,-147.5199
339,GP17-OCE_02_14,Betaproteobacteria,0.004809252,-52.312,-146.4033
340,GP17-OCE_02_16,Betaproteobacteria,0.003672736,-54.9995,-145.6559
341,GP17-OCE_02_18,Betaproteobacteria,0.006178683,-56.1052,-145.3377
342,GP17-OCE_02_20,Betaproteobacteria,0.005562232,-57.6014,-144.8581
343,GP17-OCE_02_22,Betaproteobacteria,0.002212496,-59.9971,-143.9992
344,GP17-OCE_02_25,Betaproteobacteria,0.001227131,-66.9998,-134.9994
345,GP17-OCE_02_27,Betaproteobacteria,0.001616691,-67.0003,-115.0079
346,GP17-OCE_02_29,Betaproteobacteria,0.001752139,-66.9988,-100.001
347,GP17-OCE_02_32,Betaproteobacteria,0.006086385,-59.9984,-82.4956
348,GP17-OCE_02_33,Betaproteobacteria,0.006224666,-57.0001,-78.9996
349,GP17-OCE_02_35,Betaproteobacteria,0.007407598,-54.3512,-76.5493
350,GP17-OCE_02_37,Betaproteobacteria,0.005814434,-53.4991,-75.751
351,GP17-OCE_02_38,Betaproteobacteria,0.008632379,-52.7019,-75.0972
352,GP15_02_1,Calditrichae,0.001046485,56.05909,-156.96154
353,GP15_02_3,Calditrichae,0.00241484,55.08013,-155.72003
354,GP15_02_4,Calditrichae,0.003306901,55.07994,-155.72033
355,GP15_02_5,Calditrichae,0.003318788,53.68004,-153.79988
356,GP15_02_6,Calditrichae,0.002573184,52.00014,-151.99978
357,GP15_02_8,Calditrichae,0.001592844,47.00009,-151.99986
358,GP15_02_9,Calditrichae,0.001022013,44.50019,-151.99984
359,GP15_02_10,Calditrichae,0.000432167,41.99998,-151.99985
360,GP15_02_12,Calditrichae,0.001187776,37.00007,-152.00017
361,GP15_02_14,Calditrichae,0.001294542,32.00006,-151.99991
362,GP15_02_15,Calditrichae,0.001603778,29.5003,-152.0005
363,GP15_02_16,Calditrichae,0.001427791,26.99984,-152.00004
364,GP15_02_18,Calditrichae,0.001500481,22.00015,-152.00005
