,stn,clade,sum,lat,lon
84,GP17-OCE_02_33,Bacteria,0.5169627234555424,-57.0001,-78.9996
85,GP17-OCE_02_35,Bacteria,0.5018043505284178,-54.3512,-76.5493
86,GP17-OCE_02_37,Bacteria,0.49251727926091077,-53.4991,-75.751
87,GP17-OCE_02_38,Bacteria,0.6107085761730229,-52.7019,-75.0972
88,GP15_02_1,Eukaryota,0.417373132881535,56.05909,-156.96154
89,GP15_02_3,Eukaryota,0.2947197062518159,55.08013,-155.72003
90,GP15_02_4,Eukaryota,0.3702317825434583,55.07994,-155.72033
91,GP15_02_5,Eukaryota,0.2683946856435474,53.68004,-153.79988
92,GP15_02_6,Eukaryota,0.25483718164042257,52.00014,-151.99978
93,GP15_02_8,Eukaryota,0.3292297573509995,47.00009,-151.99986
94,GP15_02_9,Eukaryota,0.2630407509953337,44.50019,-151.99984
95,GP15_02_10,Eukaryota,0.20236804842598968,41.99998,-151.99985
96,GP15_02_12,Eukaryota,0.16527200703688474,37.00007,-152.00017
97,GP15_02_14,Eukaryota,0.17046717254087018,32.00006,-151.99991
98,GP15_02_15,Eukaryota,0.18554727531861578,29.5003,-152.0005
99,GP15_02_16,Eukaryota,0.14295105549943293,26.99984,-152.00004
100,GP15_02_18,Eukaryota,0.16058215585076066,22.00015,-152.00005
101,GP15_02_18-3,Eukaryota,0.11665129871721398,19.68113,-154.51301
102,GP15_02_19,Eukaryota,0.10917603979885088,17.49998,-152.00007
103,GP15_02_21,Eukaryota,0.11992613395108093,11.00013,-152.00001
104,GP15_02_23,Eukaryota,0.12493778284297609,7.52686,-152.01638
105,GP15_02_25,Eukaryota,0.1244503631863609,5.01547,-152.0233
106,GP15_02_27,Eukaryota,0.1597144848920528,2.49982,-152.01363
107,GP15_02_29,Eukaryota,0.2893562970159861,0.0022,-152.01378
108,GP15_02_31,Eukaryota,0.23830831586560083,-2.50475,-152.00003
109,GP15_02_33,Eukaryota,0.34162416357269276,-4.99972,-152.00247
110,GP15_02_35,Eukaryota,0.38495193542729433,-10.49975,-151.99948
111,GP15_02_37,Eukaryota,0.24279534837201713,-14.9986,-151.99808
112,GP15_02_39,Eukaryota,0.2641529971991913,-19.99443,-152.09907
113,GP17-OCE_02_1,Eukaryota,0.12352782538858888,-19.9999,-152.0003
114,GP17-OCE_02_3,Eukaryota,0.10949328263099699,-24.9996,-151.25
115,GP17-OCE_02_6,Eukaryota,0.15686336100454906,-32.5,-150.0012
116,GP17-OCE_02_8,Eukaryota,0.24199146414624764,-37.5001,-149.2803
117,GP17-OCE_02_10,Eukaryota,0.24963574394097193,-42.5003,-148.4706
118,GP17-OCE_02_12,Eukaryota,0.30972780620095713,-47.5,-147.5199
119,GP17-OCE_02_14,Eukaryota,0.25735566110343167,-52.312,-146.4033
120,GP17-OCE_02_16,Eukaryota,0.2516368967686981,-54.9995,-145.6559
121,GP17-OCE_02_18,Eukaryota,0.3775407762162631,-56.1052,-145.3377
122,GP17-OCE_02_20,Eukaryota,0.33523126928112307,-57.6014,-144.8581
123,GP17-OCE_02_22,Eukaryota,0.5339498270619326,-59.9971,-143.9992
124,GP17-OCE_02_25,Eukaryota,0.556457406738744,-66.9998,-134.9994
125,GP17-OCE_02_27,Eukaryota,0.5721191881085269,-67.0003,-115.0079
126,GP17-OCE_02_29,Eukaryota,0.43913518608110425,-66.9988,-100.001
