,stn,clade,sum,lat,lon
0,GP15_3_3,Acanthoecida_X,0.002331840396939141,55.08013,-155.72003
1,GP15_3_4,Acanthoecida_X,0.0020522020268652352,55.07994,-155.72033
2,GP15_3_5,Acanthoecida_X,0.0032531497527066994,53.68004,-153.79988
3,GP15_3_6,Acanthoecida_X,0.0011047529259496783,52.00014,-151.99978
4,GP15_3_8,Acanthoecida_X,0.002218730266664291,47.00009,-151.99986
5,GP15_3_9,Acanthoecida_X,0.001980466980244916,44.50019,-151.99984
6,GP15_3_10,Acanthoecida_X,0.0031303054362094448,41.99998,-151.99985
7,GP15_3_12,Acanthoecida_X,0.0038615659992064497,37.00007,-152.00017
8,GP15_3_14,Acanthoecida_X,0.0032110260966979236,32.00006,-151.99991
9,GP15_3_15,Acanthoecida_X,0.004426526825652116,29.5003,-152.0005
10,GP15_3_16,Acanthoecida_X,0.0031024275097274335,26.99984,-152.00004
11,GP15_3_18,Acanthoecida_X,0.004199474046227882,22.00015,-152.00005
12,GP15_3_18-3,Acanthoecida_X,0.00405850804191087,19.68113,-154.51301
13,GP15_3_19,Acanthoecida_X,0.0049031567331412115,17.49998,-152.00007
14,GP15_3_21,Acanthoecida_X,0.00491948785274955,11.00013,-152.00001
15,GP15_3_23,Acanthoecida_X,0.0045651100811065284,7.52686,-152.01638
16,GP15_3_25,Acanthoecida_X,0.005248411462234467,5.01547,-152.333
17,GP15_3_27,Acanthoecida_X,0.0046329448920594,2.49982,-152.01363
18,GP15_3_29,Acanthoecida_X,0.0026717716651739627,0.032,-152.01378
19,GP15_3_31,Acanthoecida_X,0.0031714157019988283,-2.50475,-152.00003
20,GP15_3_33,Acanthoecida_X,0.0027832560003388917,-4.99972,-152.0347
21,GP15_3_35,Acanthoecida_X,0.005563864161275597,-10.49975,-151.99948
22,GP15_3_37,Acanthoecida_X,0.0031912581351962333,-14.9986,-151.99808
23,GP15_3_39,Acanthoecida_X,0.004005627494858301,-19.99443,-152.09907
24,GP17-OCE_3_1,Acanthoecida_X,0.006683178733042335,-19.9999,-152.0003
25,GP17-OCE_3_3,Acanthoecida_X,0.007180166151986668,-24.9996,-151.25
26,GP17-OCE_3_6,Acanthoecida_X,0.005978461081414257,-32.5,-150.0012
27,GP17-OCE_3_8,Acanthoecida_X,0.005773890126497205,-37.5001,-149.2803
28,GP17-OCE_3_10,Acanthoecida_X,0.0015939283673226997,-42.5003,-148.4706
29,GP17-OCE_3_12,Acanthoecida_X,0.002469189004070496,-47.5,-147.5199
30,GP17-OCE_3_14,Acanthoecida_X,0.008362433693812534,-52.312,-146.4033
31,GP17-OCE_3_16,Acanthoecida_X,0.00420143729176686,-54.9995,-145.6559
32,GP17-OCE_3_18,Acanthoecida_X,0.006455719222558755,-56.1052,-145.3377
33,GP17-OCE_3_20,Acanthoecida_X,0.0035872495606953845,-57.6014,-144.8581
34,GP17-OCE_3_22,Acanthoecida_X,0.004193408481300552,-59.9971,-143.9992
35,GP17-OCE_3_25,Acanthoecida_X,0.009757020862011554,-66.9998,-134.9994
36,GP17-OCE_3_27,Acanthoecida_X,0.004876645951442761,-67.0003,-115.0079
37,GP17-OCE_3_32,Acanthoecida_X,0.004679738011028583,-59.9984,-82.4956
38,GP17-OCE_3_33,Acanthoecida_X,0.0035093688212611204,-57.0001,-78.9996
39,GP17-OCE_3_35,Acanthoecida_X,0.003708942997381879,-54.3512,-76.5493
40,GP17-OCE_3_37,Acanthoecida_X,0.003357502888689623,-53.4991,-75.751
41,GP17-OCE_3_38,Acanthoecida_X,0.0016485163772010068,-52.7019,-75.0972
42,GP15_3_3,Acaryochloridaceae,0.00021268539138779454,55.08013,-155.72003
43,GP15_3_4,Acaryochloridaceae,0.0001859460246318245,55.07994,-155.72033
44,GP15_3_5,Acaryochloridaceae,0.00020165110364832474,53.68004,-153.79988
45,GP15_3_6,Acaryochloridaceae,0.00010527633966856502,52.00014,-151.99978
46,GP15_3_8,Acaryochloridaceae,0.0001809975735144422,47.00009,-151.99986
47,GP15_3_9,Acaryochloridaceae,0.00019731703658314005,44.50019,-151.99984
48,GP15_3_10,Acaryochloridaceae,0.00012853715818213343,41.99998,-151.99985
49,GP15_3_12,Acaryochloridaceae,0.00017499966658057409,37.00007,-152.00017
50,GP15_3_14,Acaryochloridaceae,0.0001117777832271,32.00006,-151.99991
51,GP15_3_15,Acaryochloridaceae,0.00014614870438252553,29.5003,-152.0005
52,GP15_3_16,Acaryochloridaceae,0.00018334982672351752,26.99984,-152.00004
53,GP15_3_18,Acaryochloridaceae,0.0003876266536452267,22.00015,-152.00005
54,GP15_3_18-3,Acaryochloridaceae,0.00030428792443590704,19.68113,-154.51301
55,GP15_3_19,Acaryochloridaceae,7.747419467029856e-05,17.49998,-152.00007
56,GP15_3_21,Acaryochloridaceae,0.0,11.00013,-152.00001
57,GP15_3_23,Acaryochloridaceae,0.00016454643061784136,7.52686,-152.01638
58,GP15_3_25,Acaryochloridaceae,6.392661323371723e-05,5.01547,-152.333
59,GP15_3_27,Acaryochloridaceae,0.0002653453614750427,2.49982,-152.01363
60,GP15_3_29,Acaryochloridaceae,0.00019190461686162586,0.032,-152.01378
61,GP15_3_31,Acaryochloridaceae,0.0001480736174325,-2.50475,-152.00003
62,GP15_3_33,Acaryochloridaceae,0.0001678067001512571,-4.99972,-152.0347
63,GP15_3_35,Acaryochloridaceae,0.00017211221997332984,-10.49975,-151.99948
64,GP15_3_37,Acaryochloridaceae,0.0002514214404845908,-14.9986,-151.99808
65,GP15_3_39,Acaryochloridaceae,0.00012852554975031203,-19.99443,-152.09907
66,GP17-OCE_3_1,Acaryochloridaceae,2.8914066713216306e-05,-19.9999,-152.0003
67,GP17-OCE_3_3,Acaryochloridaceae,7.809319924537131e-05,-24.9996,-151.25
68,GP17-OCE_3_6,Acaryochloridaceae,6.239960096715328e-05,-32.5,-150.0012
69,GP17-OCE_3_8,Acaryochloridaceae,0.00013425576582793238,-37.5001,-149.2803
70,GP17-OCE_3_10,Acaryochloridaceae,0.0001214154105332,-42.5003,-148.4706
71,GP17-OCE_3_12,Acaryochloridaceae,0.00021333001381955338,-47.5,-147.5199
72,GP17-OCE_3_14,Acaryochloridaceae,0.0003558777662660472,-52.312,-146.4033
73,GP17-OCE_3_16,Acaryochloridaceae,0.00016433029590718539,-54.9995,-145.6559
74,GP17-OCE_3_18,Acaryochloridaceae,0.00023796637989786484,-56.1052,-145.3377
75,GP17-OCE_3_20,Acaryochloridaceae,0.00020788773331083038,-57.6014,-144.8581
76,GP17-OCE_3_22,Acaryochloridaceae,0.00022135257891320548,-59.9971,-143.9992
77,GP17-OCE_3_25,Acaryochloridaceae,0.0002120430661524127,-66.9998,-134.9994
78,GP17-OCE_3_27,Acaryochloridaceae,0.00010490913908691704,-67.0003,-115.0079
79,GP17-OCE_3_32,Acaryochloridaceae,0.000271228580698058,-59.9984,-82.4956
80,GP17-OCE_3_33,Acaryochloridaceae,0.0002021353640160998,-57.0001,-78.9996
81,GP17-OCE_3_35,Acaryochloridaceae,0.00022151346155808516,-54.3512,-76.5493
82,GP17-OCE_3_37,Acaryochloridaceae,0.00020953250322420434,-53.4991,-75.751
83,GP17-OCE_3_38,Acaryochloridaceae,0.00033856690255702716,-52.7019,-75.0972
84,GP15_3_3,Acidimicrobiaceae,1.592998955567683e-05,55.08013,-155.72003
85,GP15_3_4,Acidimicrobiaceae,0.0,55.07994,-155.72033
86,GP15_3_5,Acidimicrobiaceae,0.0,53.68004,-153.79988
87,GP15_3_6,Acidimicrobiaceae,0.0,52.00014,-151.99978
88,GP15_3_8,Acidimicrobiaceae,0.0,47.00009,-151.99986
89,GP15_3_9,Acidimicrobiaceae,0.0,44.50019,-151.99984
90,GP15_3_10,Acidimicrobiaceae,0.0,41.99998,-151.99985
91,GP15_3_12,Acidimicrobiaceae,0.0001606318061179,37.00007,-152.00017
92,GP15_3_14,Acidimicrobiaceae,0.0,32.00006,-151.99991
93,GP15_3_15,Acidimicrobiaceae,1.149676515053259e-05,29.5003,-152.0005
94,GP15_3_16,Acidimicrobiaceae,0.0,26.99984,-152.00004
95,GP15_3_18,Acidimicrobiaceae,9.474044017520669e-05,22.00015,-152.00005
96,GP15_3_18-3,Acidimicrobiaceae,0.00010389561731300726,19.68113,-154.51301
97,GP15_3_19,Acidimicrobiaceae,1.316000019057126e-05,17.49998,-152.00007
98,GP15_3_21,Acidimicrobiaceae,0.0,11.00013,-152.00001
99,GP15_3_23,Acidimicrobiaceae,7.84438296291535e-05,7.52686,-152.01638
100,GP15_3_25,Acidimicrobiaceae,1.818096339674527e-05,5.01547,-152.333
101,GP15_3_27,Acidimicrobiaceae,0.0,2.49982,-152.01363
102,GP15_3_29,Acidimicrobiaceae,0.0,0.032,-152.01378
103,GP15_3_31,Acidimicrobiaceae,1.6162965283128174e-05,-2.50475,-152.00003
104,GP15_3_33,Acidimicrobiaceae,0.0,-4.99972,-152.0347
105,GP15_3_35,Acidimicrobiaceae,0.0,-10.49975,-151.99948
106,GP15_3_37,Acidimicrobiaceae,0.0,-14.9986,-151.99808
107,GP15_3_39,Acidimicrobiaceae,0.0,-19.99443,-152.09907
108,GP17-OCE_3_1,Acidimicrobiaceae,4.155157139594512e-05,-19.9999,-152.0003
109,GP17-OCE_3_3,Acidimicrobiaceae,4.051016481791786e-05,-24.9996,-151.25
110,GP17-OCE_3_6,Acidimicrobiaceae,1.220433835950632e-05,-32.5,-150.0012
111,GP17-OCE_3_8,Acidimicrobiaceae,1.0022223470672671e-05,-37.5001,-149.2803
112,GP17-OCE_3_10,Acidimicrobiaceae,0.0,-42.5003,-148.4706
113,GP17-OCE_3_12,Acidimicrobiaceae,0.0,-47.5,-147.5199
114,GP17-OCE_3_14,Acidimicrobiaceae,0.0,-52.312,-146.4033
115,GP17-OCE_3_16,Acidimicrobiaceae,0.0,-54.9995,-145.6559
116,GP17-OCE_3_18,Acidimicrobiaceae,0.0,-56.1052,-145.3377
117,GP17-OCE_3_20,Acidimicrobiaceae,0.0,-57.6014,-144.8581
118,GP17-OCE_3_22,Acidimicrobiaceae,8.350940720189546e-06,-59.9971,-143.9992
119,GP17-OCE_3_25,Acidimicrobiaceae,0.0,-66.9998,-134.9994
120,GP17-OCE_3_27,Acidimicrobiaceae,0.0,-67.0003,-115.0079
121,GP17-OCE_3_32,Acidimicrobiaceae,1.0773570140040288e-05,-59.9984,-82.4956
122,GP17-OCE_3_33,Acidimicrobiaceae,1.0330050284981034e-05,-57.0001,-78.9996
123,GP17-OCE_3_35,Acidimicrobiaceae,0.0,-54.3512,-76.5493
124,GP17-OCE_3_37,Acidimicrobiaceae,0.0,-53.4991,-75.751
125,GP17-OCE_3_38,Acidimicrobiaceae,0.0,-52.7019,-75.0972
126,GP15_3_3,Aeromonadaceae,3.681467763307694e-05,55.08013,-155.72003
127,GP15_3_4,Aeromonadaceae,7.39898813480862e-05,55.07994,-155.72033
128,GP15_3_5,Aeromonadaceae,6.071924410694346e-05,53.68004,-153.79988
129,GP15_3_6,Aeromonadaceae,4.186423359626095e-05,52.00014,-151.99978
130,GP15_3_8,Aeromonadaceae,8.967372940992026e-05,47.00009,-151.99986
131,GP15_3_9,Aeromonadaceae,0.00021486578772314318,44.50019,-151.99984
132,GP15_3_10,Aeromonadaceae,0.00030956325668899553,41.99998,-151.99985
133,GP15_3_12,Aeromonadaceae,0.00029478388927093826,37.00007,-152.00017
134,GP15_3_14,Aeromonadaceae,0.0002301506146391892,32.00006,-151.99991
135,GP15_3_15,Aeromonadaceae,0.0003894923404134871,29.5003,-152.0005
136,GP15_3_16,Aeromonadaceae,0.0001559975596585962,26.99984,-152.00004
137,GP15_3_18,Aeromonadaceae,0.0002697248255764988,22.00015,-152.00005
138,GP15_3_18-3,Aeromonadaceae,0.0001708394570859629,19.68113,-154.51301
139,GP15_3_19,Aeromonadaceae,0.00017713009522091363,17.49998,-152.00007
140,GP15_3_21,Aeromonadaceae,6.698211397830575e-05,11.00013,-152.00001
141,GP15_3_23,Aeromonadaceae,0.00040690886723437187,7.52686,-152.01638
142,GP15_3_25,Aeromonadaceae,0.00019205049112601134,5.01547,-152.333
143,GP15_3_27,Aeromonadaceae,0.0,2.49982,-152.01363
144,GP15_3_29,Aeromonadaceae,2.195279680258326e-05,0.032,-152.01378
145,GP15_3_31,Aeromonadaceae,0.00011055757955800668,-2.50475,-152.00003
146,GP15_3_33,Aeromonadaceae,0.00012616997075328936,-4.99972,-152.0347
147,GP15_3_35,Aeromonadaceae,0.00010591896164901119,-10.49975,-151.99948
148,GP15_3_37,Aeromonadaceae,9.723235800993515e-05,-14.9986,-151.99808
149,GP15_3_39,Aeromonadaceae,0.00014555251638463554,-19.99443,-152.09907
150,GP17-OCE_3_1,Aeromonadaceae,0.0003109021473411902,-19.9999,-152.0003
151,GP17-OCE_3_3,Aeromonadaceae,0.0004716624816606676,-24.9996,-151.25
152,GP17-OCE_3_6,Aeromonadaceae,7.91527845292031e-05,-32.5,-150.0012
153,GP17-OCE_3_8,Aeromonadaceae,2.99721211339928e-05,-37.5001,-149.2803
154,GP17-OCE_3_10,Aeromonadaceae,0.0,-42.5003,-148.4706
155,GP17-OCE_3_12,Aeromonadaceae,6.545901159340931e-06,-47.5,-147.5199
156,GP17-OCE_3_14,Aeromonadaceae,0.0,-52.312,-146.4033
157,GP17-OCE_3_16,Aeromonadaceae,6.233143267422008e-06,-54.9995,-145.6559
158,GP17-OCE_3_18,Aeromonadaceae,3.998291917715208e-05,-56.1052,-145.3377
159,GP17-OCE_3_20,Aeromonadaceae,8.932814071423158e-06,-57.6014,-144.8581
160,GP17-OCE_3_22,Aeromonadaceae,0.0,-59.9971,-143.9992
161,GP17-OCE_3_25,Aeromonadaceae,0.0,-66.9998,-134.9994
162,GP17-OCE_3_27,Aeromonadaceae,4.923073833260618e-06,-67.0003,-115.0079
163,GP17-OCE_3_32,Aeromonadaceae,6.434892572331756e-06,-59.9984,-82.4956
164,GP17-OCE_3_33,Aeromonadaceae,5.0286390564381535e-05,-57.0001,-78.9996
165,GP17-OCE_3_35,Aeromonadaceae,1.3710626336075213e-05,-54.3512,-76.5493
166,GP17-OCE_3_37,Aeromonadaceae,0.0,-53.4991,-75.751
167,GP17-OCE_3_38,Aeromonadaceae,0.0,-52.7019,-75.0972
168,GP15_3_3,Alcaligenaceae,0.00013123300405665944,55.08013,-155.72003
169,GP15_3_4,Alcaligenaceae,0.00011903935461789266,55.07994,-155.72033
170,GP15_3_5,Alcaligenaceae,9.821473884949457e-05,53.68004,-153.79988
171,GP15_3_6,Alcaligenaceae,0.00010939291804965344,52.00014,-151.99978
172,GP15_3_8,Alcaligenaceae,0.00010094680453299844,47.00009,-151.99986
173,GP15_3_9,Alcaligenaceae,0.0001422082571061737,44.50019,-151.99984
174,GP15_3_10,Alcaligenaceae,0.00020876086611171626,41.99998,-151.99985
175,GP15_3_12,Alcaligenaceae,0.00012349696759110724,37.00007,-152.00017
176,GP15_3_14,Alcaligenaceae,0.0001801395430387079,32.00006,-151.99991
177,GP15_3_15,Alcaligenaceae,0.00025676537243740904,29.5003,-152.0005
178,GP15_3_16,Alcaligenaceae,7.320560539107466e-05,26.99984,-152.00004
179,GP15_3_18,Alcaligenaceae,0.00013950998206918965,22.00015,-152.00005
180,GP15_3_18-3,Alcaligenaceae,0.00023375562371351127,19.68113,-154.51301
181,GP15_3_19,Alcaligenaceae,0.000156053920721126,17.49998,-152.00007
182,GP15_3_21,Alcaligenaceae,7.199498627914618e-05,11.00013,-152.00001
183,GP15_3_23,Alcaligenaceae,0.0002310062877952463,7.52686,-152.01638
184,GP15_3_25,Alcaligenaceae,0.00025723183903936773,5.01547,-152.333
185,GP15_3_27,Alcaligenaceae,0.00016222268361076956,2.49982,-152.01363
186,GP15_3_29,Alcaligenaceae,5.118229084247151e-05,0.032,-152.01378
187,GP15_3_31,Alcaligenaceae,0.00019460375191592778,-2.50475,-152.00003
188,GP15_3_33,Alcaligenaceae,0.00020973037819911833,-4.99972,-152.0347
189,GP15_3_35,Alcaligenaceae,8.210259976813154e-05,-10.49975,-151.99948
190,GP15_3_37,Alcaligenaceae,0.00011041011510110972,-14.9986,-151.99808
191,GP15_3_39,Alcaligenaceae,9.557880740361784e-05,-19.99443,-152.09907
192,GP17-OCE_3_1,Alcaligenaceae,0.0003142964285659405,-19.9999,-152.0003
193,GP17-OCE_3_3,Alcaligenaceae,0.00031273403362602997,-24.9996,-151.25
194,GP17-OCE_3_6,Alcaligenaceae,0.00023926504445845358,-32.5,-150.0012
195,GP17-OCE_3_8,Alcaligenaceae,9.154749924600521e-05,-37.5001,-149.2803
196,GP17-OCE_3_10,Alcaligenaceae,0.00012464131092859856,-42.5003,-148.4706
197,GP17-OCE_3_12,Alcaligenaceae,0.00010305320327287406,-47.5,-147.5199
198,GP17-OCE_3_14,Alcaligenaceae,3.4878296378879874e-05,-52.312,-146.4033
199,GP17-OCE_3_16,Alcaligenaceae,0.0,-54.9995,-145.6559
200,GP17-OCE_3_18,Alcaligenaceae,3.75955349499449e-05,-56.1052,-145.3377
201,GP17-OCE_3_20,Alcaligenaceae,1.3429604828466107e-05,-57.6014,-144.8581
202,GP17-OCE_3_22,Alcaligenaceae,1.499760782401388e-05,-59.9971,-143.9992
203,GP17-OCE_3_25,Alcaligenaceae,5.1067431407059406e-05,-66.9998,-134.9994
204,GP17-OCE_3_27,Alcaligenaceae,1.48027117979673e-05,-67.0003,-115.0079
205,GP17-OCE_3_32,Alcaligenaceae,3.8696904992797766e-05,-59.9984,-82.4956
206,GP17-OCE_3_33,Alcaligenaceae,1.9254651551597305e-05,-57.0001,-78.9996
207,GP17-OCE_3_35,Alcaligenaceae,3.966948259117025e-05,-54.3512,-76.5493
208,GP17-OCE_3_37,Alcaligenaceae,1.4688742975683015e-05,-53.4991,-75.751
209,GP17-OCE_3_38,Alcaligenaceae,2.052524164012647e-05,-52.7019,-75.0972
210,GP15_3_3,Alcanivoracaceae,0.000371271805854639,55.08013,-155.72003
211,GP15_3_4,Alcanivoracaceae,0.00013649217985989767,55.07994,-155.72033
212,GP15_3_5,Alcanivoracaceae,0.0001666804484305973,53.68004,-153.79988
213,GP15_3_6,Alcanivoracaceae,0.0002254535554037158,52.00014,-151.99978
214,GP15_3_8,Alcanivoracaceae,0.0005973063641166326,47.00009,-151.99986
